162,"(163, 5, 163, '06FL0541', 'JP166', 'NULL', 'NULL', 'NULL', 'NULL', '10', u'', u'', 'Purpose: NULL || Notes: B73/32-27-5_F2:3')"
163,"(164, 5, 164, '06FL0542', 'JP167', 'NULL', 'NULL', 'NULL', 'NULL', '10', u'', u'', 'Purpose: NULL || Notes: B73/32-27-5_F2:3')"
164,"(165, 5, 165, '06FL0543', 'JP168', 'NULL', 'NULL', 'NULL', 'NULL', '10', u'', u'', 'Purpose: NULL || Notes: B73/32-27-5_F2:3')"
165,"(166, 5, 166, '06FL0544', 'JP169', 'NULL', 'NULL', 'NULL', 'NULL', '10', u'', u'', 'Purpose: NULL || Notes: B73/32-27-5_F2:3')"
166,"(167, 5, 167, '06FL0545', 'JP170', 'NULL', 'NULL', 'NULL', 'NULL', '10', u'', u'', 'Purpose: NULL || Notes: B73/32-27-5_F2:3')"
167,"(168, 4, 168, '06PN0001', '1', '11', '1', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
168,"(169, 4, 169, '06PN0002', '2', '11', '2', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
169,"(170, 4, 170, '06PN0003', '3', '11', '3', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
170,"(171, 4, 171, '06PN0004', '4', '11', '4', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
171,"(172, 4, 172, '06PN0005', '5', '11', '5', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
172,"(173, 4, 173, '06PN0006', '6', '11', '6', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
173,"(174, 4, 174, '06PN0007', '7', '11', '7', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
174,"(175, 4, 175, '06PN0008', '8', '11', '8', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
175,"(176, 4, 176, '06PN0009', '9', '11', '9', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
176,"(177, 4, 177, '06PN0010', '10', '11', '10', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
177,"(178, 4, 178, '06PN0011', '11', '11', '11', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
178,"(179, 4, 179, '06PN0012', '12', '11', '12', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
179,"(180, 4, 180, '06PN0013', '13', '11', '13', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
180,"(181, 4, 181, '06PN0014', '14', '11', '14', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
181,"(182, 4, 182, '06PN0015', '15', '11', '15', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
182,"(183, 4, 183, '06PN0016', '16', '11', '16', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
183,"(184, 4, 184, '06PN0017', '17', '11', '17', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
184,"(185, 4, 185, '06PN0018', '18', '11', '18', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
185,"(186, 4, 186, '06PN0019', '19', '11', '19', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
186,"(187, 4, 187, '06PN0020', '20', '11', '20', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
187,"(188, 4, 188, '06PN0021', '21', '11', '21', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
188,"(189, 4, 189, '06PN0022', '22', '11', '22', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
189,"(190, 4, 190, '06PN0023', '23', '11', '23', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
190,"(191, 4, 191, '06PN0024', '24', '11', '24', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
191,"(192, 4, 192, '06PN0025', '25', '11', '25', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
192,"(193, 4, 193, '06PN0026', '26', '11', '26', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
193,"(194, 4, 194, '06PN0027', '27', '11', '27', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
194,"(195, 4, 195, '06PN0028', '28', '11', '28', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
195,"(196, 4, 196, '06PN0029', '29', '11', '29', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
196,"(197, 4, 197, '06PN0030', '30', '11', '30', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Self || Notes: NULL')"
197,"(198, 4, 198, '06PN0031', '31', '11', '31', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
198,"(199, 4, 199, '06PN0032', '32', '11', '32', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
199,"(200, 4, 200, '06PN0033', '33', '11', '33', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P27 (C22) || Notes: NULL')"
200,"(201, 4, 201, '06PN0034', '34', '11', '34', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
201,"(202, 4, 202, '06PN0035', '35', '11', '35', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
202,"(203, 4, 203, '06PN0036', '36', '11', '36', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P27 (C22) || Notes: NULL')"
203,"(204, 4, 204, '06PN0037', '37', '11', '37', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
204,"(205, 4, 205, '06PN0038', '38', '11', '38', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
205,"(206, 4, 206, '06PN0039', '39', '11', '39', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P27 (C22) || Notes: NULL')"
206,"(207, 4, 207, '06PN0040', '40', '11', '40', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
207,"(208, 4, 208, '06PN0041', '41', '11', '41', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
208,"(209, 4, 209, '06PN0042', '42', '11', '42', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P27 (C22) || Notes: NULL')"
209,"(210, 4, 210, '06PN0043', '43', '11', '43', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
210,"(211, 4, 211, '06PN0044', '44', '11', '44', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
211,"(212, 4, 212, '06PN0045', '45', '11', '45', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P27 (C22) || Notes: NULL')"
212,"(213, 4, 213, '06PN0046', '46', '11', '46', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
213,"(214, 4, 214, '06PN0047', '47', '11', '47', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
214,"(215, 4, 215, '06PN0048', '48', '11', '48', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P27 (C22) || Notes: NULL')"
215,"(216, 4, 216, '06PN0049', '49', '11', '49', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
216,"(217, 4, 217, '06PN0050', '50', '11', '50', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
217,"(218, 4, 218, '06PN0051', '51', '11', '51', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P28 (C0) || Notes: NULL')"
218,"(219, 4, 219, '06PN0052', '52', '11', '52', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
219,"(220, 4, 220, '06PN0053', '53', '11', '53', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
220,"(221, 4, 221, '06PN0054', '54', '11', '54', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P28 (C0) || Notes: NULL')"
221,"(222, 4, 222, '06PN0055', '55', '11', '55', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
222,"(223, 4, 223, '06PN0056', '56', '11', '56', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
223,"(224, 4, 224, '06PN0057', '57', '11', '57', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P28 (C0) || Notes: NULL')"
224,"(225, 4, 225, '06PN0058', '58', '11', '58', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
225,"(226, 4, 226, '06PN0059', '59', '11', '59', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
226,"(227, 4, 227, '06PN0060', '60', '11', '60', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P28 (Et4) || Notes: NULL')"
227,"(228, 4, 228, '06PN0061', '61', '11', '61', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
228,"(229, 4, 229, '06PN0062', '62', '11', '62', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
229,"(230, 4, 230, '06PN0063', '63', '11', '63', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P28 (Et4) || Notes: NULL')"
230,"(231, 4, 231, '06PN0064', '64', '11', '64', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
231,"(232, 4, 232, '06PN0065', '65', '11', '65', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
232,"(233, 4, 233, '06PN0066', '66', '11', '66', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P28 (Et4) || Notes: NULL')"
233,"(234, 4, 234, '06PN0067', '67', '11', '67', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
234,"(235, 4, 235, '06PN0068', '68', '11', '68', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
235,"(236, 4, 236, '06PN0069', '69', '11', '69', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P29 (C0) || Notes: NULL')"
236,"(237, 4, 237, '06PN0070', '70', '11', '70', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
237,"(238, 4, 238, '06PN0071', '71', '11', '71', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
238,"(239, 4, 239, '06PN0072', '72', '11', '72', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P29 (C0) || Notes: NULL')"
239,"(240, 4, 240, '06PN0073', '73', '11', '73', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
240,"(241, 4, 241, '06PN0074', '74', '11', '74', 'NULL', 'NULL', '12', u'', u'', 'Purpose: Sib || Notes: NULL')"
241,"(242, 4, 242, '06PN0075', '75', '11', '75', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P29 (C0) || Notes: NULL')"
242,"(243, 4, 243, '06PN0076', '76', '11', '76', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
243,"(244, 4, 244, '06PN0077', '77', '11', '77', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
244,"(245, 4, 245, '06PN0078', '78', '11', '78', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P29 (Et4) || Notes: NULL')"
245,"(246, 4, 246, '06PN0079', '79', '11', '79', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
246,"(247, 4, 247, '06PN0080', '80', '11', '80', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
247,"(248, 4, 248, '06PN0081', '81', '11', '81', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P29 (Et4) || Notes: NULL')"
248,"(249, 4, 249, '06PN0082', '82', '11', '82', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
249,"(250, 4, 250, '06PN0083', '83', '11', '83', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
250,"(251, 4, 251, '06PN0084', '84', '11', '84', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P29 (Et4) || Notes: NULL')"
251,"(252, 4, 252, '06PN0085', '85', '12', '84', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
252,"(253, 4, 253, '06PN0086', '86', '12', '83', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
253,"(254, 4, 254, '06PN0087', '87', '12', '82', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P31 (C0) || Notes: NULL')"
254,"(255, 4, 255, '06PN0088', '88', '12', '81', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
255,"(256, 4, 256, '06PN0089', '89', '12', '80', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
256,"(257, 4, 257, '06PN0090', '90', '12', '79', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P31 (C0) || Notes: NULL')"
257,"(258, 4, 258, '06PN0091', '91', '12', '78', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
258,"(259, 4, 259, '06PN0092', '92', '12', '77', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
259,"(260, 4, 260, '06PN0093', '93', '12', '76', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P31 (C0) || Notes: NULL')"
260,"(261, 4, 261, '06PN0094', '94', '12', '75', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
261,"(262, 4, 262, '06PN0095', '95', '12', '74', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
262,"(263, 4, 263, '06PN0096', '96', '12', '73', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P31 (Et4) || Notes: NULL')"
263,"(264, 4, 264, '06PN0097', '97', '12', '72', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
264,"(265, 4, 265, '06PN0098', '98', '12', '71', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
265,"(266, 4, 266, '06PN0099', '99', '12', '70', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P31 (Et4) || Notes: NULL')"
266,"(267, 4, 267, '06PN0100', '100', '12', '69', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
267,"(268, 4, 268, '06PN0101', '101', '12', '68', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
268,"(269, 4, 269, '06PN0102', '102', '12', '67', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P31 (Et4) || Notes: NULL')"
269,"(270, 4, 270, '06PN0103', '103', '12', '66', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
270,"(271, 4, 271, '06PN0104', '104', '12', '65', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
271,"(272, 4, 272, '06PN0105', '105', '12', '64', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P32 (C0) || Notes: NULL')"
272,"(273, 4, 273, '06PN0106', '106', '12', '63', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
273,"(274, 4, 274, '06PN0107', '107', '12', '62', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
274,"(275, 4, 275, '06PN0108', '108', '12', '61', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P32 (C0) || Notes: NULL')"
275,"(276, 4, 276, '06PN0109', '109', '12', '60', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
276,"(277, 4, 277, '06PN0110', '110', '12', '59', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
277,"(278, 4, 278, '06PN0111', '111', '12', '58', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P32 (C0) || Notes: NULL')"
278,"(279, 4, 279, '06PN0112', '112', '12', '57', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
279,"(280, 4, 280, '06PN0113', '113', '12', '56', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
280,"(281, 4, 281, '06PN0114', '114', '12', '55', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P32 (Et4) || Notes: NULL')"
281,"(282, 4, 282, '06PN0115', '115', '12', '54', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
282,"(283, 4, 283, '06PN0116', '116', '12', '53', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
283,"(284, 4, 284, '06PN0117', '117', '12', '52', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P32 (Et4) || Notes: NULL')"
284,"(285, 4, 285, '06PN0118', '118', '12', '51', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
285,"(286, 4, 286, '06PN0119', '119', '12', '50', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
286,"(287, 4, 287, '06PN0120', '120', '12', '49', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P32 (Et4) || Notes: NULL')"
287,"(288, 4, 288, '06PN0121', '121', '12', '48', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
288,"(289, 4, 289, '06PN0122', '122', '12', '47', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
289,"(290, 4, 290, '06PN0123', '123', '12', '46', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P33 (C0) || Notes: NULL')"
290,"(291, 4, 291, '06PN0124', '124', '12', '45', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
291,"(292, 4, 292, '06PN0125', '125', '12', '44', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
292,"(293, 4, 293, '06PN0126', '126', '12', '43', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P33 (C0) || Notes: NULL')"
293,"(294, 4, 294, '06PN0127', '127', '12', '42', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
294,"(295, 4, 295, '06PN0128', '128', '12', '41', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
295,"(296, 4, 296, '06PN0129', '129', '12', '40', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P33 (C0) || Notes: NULL')"
296,"(297, 4, 297, '06PN0130', '130', '12', '39', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
297,"(298, 4, 298, '06PN0131', '131', '12', '38', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
298,"(299, 4, 299, '06PN0132', '132', '12', '37', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P33 (Et4) || Notes: NULL')"
299,"(300, 4, 300, '06PN0133', '133', '12', '36', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
300,"(301, 4, 301, '06PN0134', '134', '12', '35', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
301,"(302, 4, 302, '06PN0135', '135', '12', '34', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P33 (Et4) || Notes: NULL')"
302,"(303, 4, 303, '06PN0136', '136', '12', '33', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
303,"(304, 4, 304, '06PN0137', '137', '12', '32', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
304,"(305, 4, 305, '06PN0138', '138', '12', '31', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P33 (Et4) || Notes: NULL')"
305,"(306, 4, 306, '06PN0139', '139', '12', '30', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
306,"(307, 4, 307, '06PN0140', '140', '12', '29', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
307,"(308, 4, 308, '06PN0141', '141', '12', '28', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P34 (C0) || Notes: NULL')"
308,"(309, 4, 309, '06PN0142', '142', '12', '27', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
309,"(310, 4, 310, '06PN0143', '143', '12', '26', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
310,"(311, 4, 311, '06PN0144', '144', '12', '25', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P34 (C0) || Notes: NULL')"
311,"(312, 4, 312, '06PN0145', '145', '12', '24', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
312,"(313, 4, 313, '06PN0146', '146', '12', '23', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
313,"(314, 4, 314, '06PN0147', '147', '12', '22', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P34 (C0) || Notes: NULL')"
314,"(315, 4, 315, '06PN0148', '148', '12', '21', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
315,"(316, 4, 316, '06PN0149', '149', '12', '20', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
316,"(317, 4, 317, '06PN0150', '150', '12', '19', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P34 (Et4) || Notes: NULL')"
317,"(318, 4, 318, '06PN0151', '151', '12', '18', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
318,"(319, 4, 319, '06PN0152', '152', '12', '17', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
319,"(320, 4, 320, '06PN0153', '153', '12', '16', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P34 (Et4) || Notes: NULL')"
320,"(321, 4, 321, '06PN0154', '154', '12', '15', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
321,"(322, 4, 322, '06PN0155', '155', '12', '14', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
322,"(323, 4, 323, '06PN0156', '156', '12', '13', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Cross to P34 (Et4) || Notes: NULL')"
323,"(324, 4, 324, '06PN0157', '157', '12', '12', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
324,"(325, 4, 325, '06PN0158', '158', '12', '11', 'NULL', 'NULL', '10', u'', u'', 'Purpose: Sib || Notes: NULL')"
325,"(326, 4, 326, '06PN0159', '159', '12', '10', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
326,"(327, 4, 327, '06PN0160', '160', '12', '9', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
327,"(328, 4, 328, '06PN0161', '161', '12', '8', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Male || Notes: P30_Et4 #32 BC')"
328,"(329, 4, 329, '06PN0162', '162', '12', '7', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
329,"(330, 4, 330, '06PN0163', '163', '12', '6', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
330,"(331, 4, 331, '06PN0164', '164', '12', '5', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Male || Notes: P30_Et4 #32 BC')"
331,"(332, 4, 332, '06PN0165', '165', '12', '4', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
332,"(333, 4, 333, '06PN0166', '166', '12', '3', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
333,"(334, 4, 334, '06PN0167', '167', '12', '2', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Male || Notes: P30_Et4 #32 BC')"
334,"(335, 4, 335, '06PN0168', '168', '12', '1', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
335,"(336, 4, 336, '06PN0169', '169', '13', '1', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
336,"(337, 4, 337, '06PN0170', '170', '13', '2', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Male || Notes: P30_Et4 #32 BC')"
337,"(338, 4, 338, '06PN0171', '171', '13', '3', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
338,"(339, 4, 339, '06PN0172', '172', '13', '4', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
339,"(340, 4, 340, '06PN0173', '173', '13', '5', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Male || Notes: P30_Et4 #32 BC')"
340,"(341, 4, 341, '06PN0174', '174', '13', '6', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
341,"(342, 4, 342, '06PN0175', '175', '13', '7', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
342,"(343, 4, 343, '06PN0176', '176', '13', '8', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Male || Notes: P30_Et4 #32 BC')"
343,"(344, 4, 344, '06PN0177', '177', '13', '9', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
344,"(345, 4, 345, '06PN0178', '178', '13', '10', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
345,"(346, 4, 346, '06PN0179', '179', '13', '11', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Male || Notes: P30_Et4 #32 BC')"
346,"(347, 4, 347, '06PN0180', '180', '13', '12', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
347,"(348, 4, 348, '06PN0181', '181', '13', '13', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
348,"(349, 4, 349, '06PN0182', '182', '13', '14', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Male || Notes: P30_Et4 #32 BC')"
349,"(350, 4, 350, '06PN0183', '183', '13', '15', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
350,"(351, 4, 351, '06PN0184', '184', '13', '16', 'NULL', 'NULL', '20', u'', u'', 'Purpose: cross_Female || Notes: P30_Et4 #32 BC')"
