09K0197,NULL,09K,(B73xCML333)S5,Z007E0126,NULL,07A1217,33,37,10,NULL,16,7,NULL,Trial,NULL,0
09K0198,NULL,09K,(B73xCML333)S5,Z007E0084,NULL,07A5058,33,38,10,NULL,16,7,NULL,Trial,NULL,0
09K0199,NULL,09K,(B73xCML333)S5,Z007E0175,NULL,07A4675,33,39,10,NULL,16,7,NULL,Trial,NULL,0
09K0200,NULL,09K,(B73xCML333)S5,Z007E0142,NULL,07A2203,33,40,10,NULL,16,7,NULL,Trial,NULL,0
09K0201,NULL,09K,(B73xCML333)S5,Z007E0110,NULL,07A5689,34,40,10,NULL,16,7,NULL,Trial,NULL,0
09K0202,NULL,09K,(B73xCML333)S5,Z007E0003,NULL,07A4713,34,39,10,NULL,16,7,NULL,Trial,NULL,0
09K0203,NULL,09K,(B73xCML333)S5,Z007E0031,NULL,07A5577,34,38,10,NULL,16,7,NULL,Trial,NULL,0
09K0204,NULL,09K,PURPLE,Z000E0000,NULL,NULL,34,37,11,NULL,16,7,NULL,Marker,NULL,0
09K0205,NULL,09K,(B73xMo18W)S5,Z018E0079,NULL,07A4053,34,36,1,NULL,16,18,NULL,Trial,NULL,0
09K0206,NULL,09K,(B73xMo18W)S5,Z018E0038,NULL,07A4951,34,35,1,NULL,16,18,NULL,Trial,NULL,0
09K0207,NULL,09K,(B73xMo18W)S5,Z018E0004,NULL,07A4844,34,34,1,NULL,16,18,NULL,Trial,NULL,0
09K0208,NULL,09K,(B73xMo18W)S5,Z018E0096,NULL,07A0608,34,33,1,NULL,16,18,NULL,Trial,NULL,0
09K0209,NULL,09K,(B73xMo18W)S5,Z018E0152,NULL,07A5798,34,32,1,NULL,16,18,NULL,Trial,NULL,0
09K0210,NULL,09K,(B73xMo18W)S5,Z018E0031,NULL,07A4803,34,31,1,NULL,16,18,NULL,Trial,NULL,0
