06FL0503,JP128,06FL,IBM262/22-73,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0504,JP129,06FL,IBM262/22-74,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0505,JP130,06FL,IBM262/22-81,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0506,JP131,06FL,IBM262/22-82,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0507,JP132,06FL,IBM262/22-83,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0508,JP133,06FL,IBM262/22-95,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0509,JP134,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,P28_Et4_BC1,0
06FL0510,JP135,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0511,JP136,06FL,IBM262/13-1,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0512,JP137,06FL,IBM262/13-3,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0513,JP138,06FL,IBM262/13-4,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0514,JP139,06FL,IBM262/13-6,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0515,JP140,06FL,IBM262/13-10,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0516,JP141,06FL,IBM262/13-12,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0517,JP142,06FL,IBM262/13-20,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0518,JP143,06FL,IBM262/13-21,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
