08PN0040_002s,08PN0040_002,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_002,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_003s,08PN0040_003,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_003,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_004s,08PN0040_004,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_004,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_005s,08PN0040_005,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_005,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_006s,08PN0040_006,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_006,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_007s,08PN0040_007,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_007,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_008s,08PN0040_008,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_008,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_009s,08PN0040_009,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_009,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_010s,08PN0040_010,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_010,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_011s,08PN0040_011,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_011,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_012s,08PN0040_012,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_012,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_013s,08PN0040_013,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_013,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_014s,08PN0040_014,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_014,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_015s,08PN0040_015,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_015,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_016s,08PN0040_016,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_016,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_017s,08PN0040_017,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_017,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_018s,08PN0040_018,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_018,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_019s,08PN0040_019,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_019,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_020s,08PN0040_020,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_020,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_021s,08PN0040_021,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_021,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_022s,08PN0040_022,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_022,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_023s,08PN0040_023,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_023,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_024s,08PN0040_024,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_024,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_025s,08PN0040_025,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_025,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_026s,08PN0040_026,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_026,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_027s,08PN0040_027,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_027,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_028s,08PN0040_028,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_028,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_029s,08PN0040_029,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_029,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_030s,08PN0040_030,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_030,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_031s,08PN0040_031,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_031,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_032s,08PN0040_032,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_032,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_033s,08PN0040_033,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_033,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_034s,08PN0040_034,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_034,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_035s,08PN0040_035,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_035,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_036s,08PN0040_036,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_036,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_037s,08PN0040_037,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_037,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_038s,08PN0040_038,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_038,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_039s,08PN0040_039,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_039,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_040s,08PN0040_040,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_040,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_041s,08PN0040_041,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_041,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_042s,08PN0040_042,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_042,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_043s,08PN0040_043,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_043,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_044s,08PN0040_044,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_044,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_045s,08PN0040_045,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_045,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_046s,08PN0040_046,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_046,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_047s,08PN0040_047,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_047,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_048s,08PN0040_048,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_048,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_049s,08PN0040_049,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_049,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_050s,08PN0040_050,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_050,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_051s,08PN0040_051,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_051,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_052s,08PN0040_052,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_052,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_053s,08PN0040_053,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_053,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_054s,08PN0040_054,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_054,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_055s,08PN0040_055,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_055,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_056s,08PN0040_056,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_056,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_057s,08PN0040_057,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_057,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_058s,08PN0040_058,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_058,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_059s,08PN0040_059,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_059,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_060s,08PN0040_060,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_060,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_061s,08PN0040_061,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_061,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_062s,08PN0040_062,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_062,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_063s,08PN0040_063,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_063,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_064s,08PN0040_064,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_064,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_065s,08PN0040_065,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_065,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_066s,08PN0040_066,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_066,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_067s,08PN0040_067,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_067,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_068s,08PN0040_068,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_068,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_069s,08PN0040_069,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_069,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_070s,08PN0040_070,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_070,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_071s,08PN0040_071,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_071,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_072s,08PN0040_072,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_072,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_073s,08PN0040_073,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_073,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_074s,08PN0040_074,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_074,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_075s,08PN0040_075,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_075,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_076s,08PN0040_076,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_076,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_077s,08PN0040_077,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_077,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_078s,08PN0040_078,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_078,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_079s,08PN0040_079,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_079,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_080s,08PN0040_080,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_080,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_081s,08PN0040_081,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_081,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_082s,08PN0040_082,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_082,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_083s,08PN0040_083,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_083,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_084s,08PN0040_084,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_084,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_085s,08PN0040_085,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_085,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_086s,08PN0040_086,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_086,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_087s,08PN0040_087,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_087,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_088s,08PN0040_088,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_088,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_089s,08PN0040_089,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_089,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_090s,08PN0040_090,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_090,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_091s,08PN0040_091,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_091,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_092s,08PN0040_092,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_092,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_093s,08PN0040_093,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_093,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_094s,08PN0040_094,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_094,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_095s,08PN0040_095,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_095,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_096s,08PN0040_096,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_096,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_097s,08PN0040_097,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_097,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_098s,08PN0040_098,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_098,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_099s,08PN0040_099,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_099,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_100s,08PN0040_100,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_100,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_101s,08PN0040_101,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_101,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_102s,08PN0040_102,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_102,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_103s,08PN0040_103,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_103,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_104s,08PN0040_104,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_104,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_105s,08PN0040_105,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_105,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_106s,08PN0040_106,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_106,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_107s,08PN0040_107,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_107,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_108s,08PN0040_108,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_108,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_109s,08PN0040_109,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_109,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_110s,08PN0040_110,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_110,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_111s,08PN0040_111,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_111,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_112s,08PN0040_112,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_112,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_113s,08PN0040_113,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_113,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_114s,08PN0040_114,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_114,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_115s,08PN0040_115,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_115,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_116s,08PN0040_116,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_116,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_117s,08PN0040_117,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_117,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_118s,08PN0040_118,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_118,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_119s,08PN0040_119,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_119,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_120s,08PN0040_120,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_120,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_121s,08PN0040_121,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_121,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_122s,08PN0040_122,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_122,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_123s,08PN0040_123,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_123,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_124s,08PN0040_124,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_124,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_125s,08PN0040_125,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_125,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_126s,08PN0040_126,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_126,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_127s,08PN0040_127,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_127,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_128s,08PN0040_128,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_128,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_129s,08PN0040_129,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_129,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_130s,08PN0040_130,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_130,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_131s,08PN0040_131,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_131,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_132s,08PN0040_132,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_132,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_133s,08PN0040_133,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_133,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_134s,08PN0040_134,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_134,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_135s,08PN0040_135,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_135,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
08PN0040_136s,08PN0040_136,08PN0040,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[30-067]_01_136,NULL,3,NULL,[30-067] F2:3 P30_Et2,NULL,NULL
