07JR0001_057s,07JR0001_057,07JR0001,07JR,07JR1057,JK07-P1-057,JK07-P1-057,self,NULL,NULL,NULL,B73/32-2-4-057,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_058s,07JR0001_058,07JR0001,07JR,07JR1058,JK07-P1-058,JK07-P1-058,self,NULL,NULL,NULL,B73/32-2-4-058,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_059s,07JR0001_059,07JR0001,07JR,07JR1059,JK07-P1-059,JK07-P1-059,self,NULL,NULL,NULL,B73/32-2-4-059,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_060s,07JR0001_060,07JR0001,07JR,07JR1060,JK07-P1-060,JK07-P1-060,self,NULL,NULL,NULL,B73/32-2-4-060,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_061s,07JR0001_061,07JR0001,07JR,07JR1061,JK07-P1-061,JK07-P1-061,self,NULL,NULL,NULL,B73/32-2-4-061,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_062s,07JR0001_062,07JR0001,07JR,07JR1062,JK07-P1-062,JK07-P1-062,self,NULL,NULL,NULL,B73/32-2-4-062,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_063s,07JR0001_063,07JR0001,07JR,07JR1063,JK07-P1-063,JK07-P1-063,self,NULL,NULL,NULL,B73/32-2-4-063,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_064s,07JR0001_064,07JR0001,07JR,07JR1064,JK07-P1-064,JK07-P1-064,self,NULL,NULL,NULL,B73/32-2-4-064,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_065s,07JR0001_065,07JR0001,07JR,07JR1065,JK07-P1-065,JK07-P1-065,self,NULL,NULL,NULL,B73/32-2-4-065,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_066s,07JR0001_066,07JR0001,07JR,07JR1066,JK07-P1-066,JK07-P1-066,self,NULL,NULL,NULL,B73/32-2-4-066,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_067s,07JR0001_067,07JR0001,07JR,07JR1067,JK07-P1-067,JK07-P1-067,self,NULL,NULL,NULL,B73/32-2-4-067,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_068s,07JR0001_068,07JR0001,07JR,07JR1068,JK07-P1-068,JK07-P1-068,self,NULL,NULL,NULL,B73/32-2-4-068,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_069s,07JR0001_069,07JR0001,07JR,07JR1069,JK07-P1-069,JK07-P1-069,self,NULL,NULL,NULL,B73/32-2-4-069,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_070s,07JR0001_070,07JR0001,07JR,07JR1070,JK07-P1-070,JK07-P1-070,self,NULL,NULL,NULL,B73/32-2-4-070,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_071s,07JR0001_071,07JR0001,07JR,07JR1071,JK07-P1-071,JK07-P1-071,self,NULL,NULL,NULL,B73/32-2-4-071,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_072s,07JR0001_072,07JR0001,07JR,07JR1072,JK07-P1-072,JK07-P1-072,self,NULL,NULL,NULL,B73/32-2-4-072,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_073s,07JR0001_073,07JR0001,07JR,07JR1073,JK07-P1-073,JK07-P1-073,self,NULL,NULL,NULL,B73/32-2-4-073,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_074s,07JR0001_074,07JR0001,07JR,07JR1074,JK07-P1-074,JK07-P1-074,self,NULL,NULL,NULL,B73/32-2-4-074,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_075s,07JR0001_075,07JR0001,07JR,07JR1075,JK07-P1-075,JK07-P1-075,self,NULL,NULL,NULL,B73/32-2-4-075,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_076s,07JR0001_076,07JR0001,07JR,07JR1076,JK07-P1-076,JK07-P1-076,self,NULL,NULL,NULL,B73/32-2-4-076,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_077s,07JR0001_077,07JR0001,07JR,07JR1077,JK07-P1-077,JK07-P1-077,self,NULL,NULL,NULL,B73/32-2-4-077,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_078s,07JR0001_078,07JR0001,07JR,07JR1078,JK07-P1-078,JK07-P1-078,self,NULL,NULL,NULL,B73/32-2-4-078,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_079s,07JR0001_079,07JR0001,07JR,07JR1079,JK07-P1-079,JK07-P1-079,self,NULL,NULL,NULL,B73/32-2-4-079,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_080s,07JR0001_080,07JR0001,07JR,07JR1080,JK07-P1-080,JK07-P1-080,self,NULL,NULL,NULL,B73/32-2-4-080,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_081s,07JR0001_081,07JR0001,07JR,07JR1081,JK07-P1-081,JK07-P1-081,self,NULL,NULL,NULL,B73/32-2-4-081,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_082s,07JR0001_082,07JR0001,07JR,07JR1082,JK07-P1-082,JK07-P1-082,self,NULL,NULL,NULL,B73/32-2-4-082,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_083s,07JR0001_083,07JR0001,07JR,07JR1083,JK07-P1-083,JK07-P1-083,self,NULL,NULL,NULL,B73/32-2-4-083,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_084s,07JR0001_084,07JR0001,07JR,07JR1084,JK07-P1-084,JK07-P1-084,self,NULL,NULL,NULL,B73/32-2-4-084,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_085s,07JR0001_085,07JR0001,07JR,07JR1085,JK07-P1-085,JK07-P1-085,self,NULL,NULL,NULL,B73/32-2-4-085,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_086s,07JR0001_086,07JR0001,07JR,07JR1086,JK07-P1-086,JK07-P1-086,self,NULL,NULL,NULL,B73/32-2-4-086,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_087s,07JR0001_087,07JR0001,07JR,07JR1087,JK07-P1-087,JK07-P1-087,self,NULL,NULL,NULL,B73/32-2-4-087,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_088s,07JR0001_088,07JR0001,07JR,07JR1088,JK07-P1-088,JK07-P1-088,self,NULL,NULL,NULL,B73/32-2-4-088,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_089s,07JR0001_089,07JR0001,07JR,07JR1089,JK07-P1-089,JK07-P1-089,self,NULL,NULL,NULL,B73/32-2-4-089,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_090s,07JR0001_090,07JR0001,07JR,07JR1090,JK07-P1-090,JK07-P1-090,self,NULL,NULL,NULL,B73/32-2-4-090,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_091s,07JR0001_091,07JR0001,07JR,07JR1091,JK07-P1-091,JK07-P1-091,self,NULL,NULL,NULL,B73/32-2-4-091,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_092s,07JR0001_092,07JR0001,07JR,07JR1092,JK07-P1-092,JK07-P1-092,self,NULL,NULL,NULL,B73/32-2-4-092,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_093s,07JR0001_093,07JR0001,07JR,07JR1093,JK07-P1-093,JK07-P1-093,self,NULL,NULL,NULL,B73/32-2-4-093,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_094s,07JR0001_094,07JR0001,07JR,07JR1094,JK07-P1-094,JK07-P1-094,self,NULL,NULL,NULL,B73/32-2-4-094,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_095s,07JR0001_095,07JR0001,07JR,07JR1095,JK07-P1-095,JK07-P1-095,self,NULL,NULL,NULL,B73/32-2-4-095,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_096s,07JR0001_096,07JR0001,07JR,07JR1096,JK07-P1-096,JK07-P1-096,self,NULL,NULL,NULL,B73/32-2-4-096,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_097s,07JR0001_097,07JR0001,07JR,07JR1097,JK07-P1-097,JK07-P1-097,self,NULL,NULL,NULL,B73/32-2-4-097,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_098s,07JR0001_098,07JR0001,07JR,07JR1098,JK07-P1-098,JK07-P1-098,self,NULL,NULL,NULL,B73/32-2-4-098,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_099s,07JR0001_099,07JR0001,07JR,07JR1099,JK07-P1-099,JK07-P1-099,self,NULL,NULL,NULL,B73/32-2-4-099,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_100s,07JR0001_100,07JR0001,07JR,07JR1100,JK07-P1-100,JK07-P1-100,self,NULL,NULL,NULL,B73/32-2-4-100,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_101s,07JR0001_101,07JR0001,07JR,07JR1101,JK07-P1-101,JK07-P1-101,self,NULL,NULL,NULL,B73/32-2-4-101,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_102s,07JR0001_102,07JR0001,07JR,07JR1102,JK07-P1-102,JK07-P1-102,self,NULL,NULL,NULL,B73/32-2-4-102,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_103s,07JR0001_103,07JR0001,07JR,07JR1103,JK07-P1-103,JK07-P1-103,self,NULL,NULL,NULL,B73/32-2-4-103,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_104s,07JR0001_104,07JR0001,07JR,07JR1104,JK07-P1-104,JK07-P1-104,self,NULL,NULL,NULL,B73/32-2-4-104,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_105s,07JR0001_105,07JR0001,07JR,07JR1105,JK07-P1-105,JK07-P1-105,self,NULL,NULL,NULL,B73/32-2-4-105,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_106s,07JR0001_106,07JR0001,07JR,07JR1106,JK07-P1-106,JK07-P1-106,self,NULL,NULL,NULL,B73/32-2-4-106,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_107s,07JR0001_107,07JR0001,07JR,07JR1107,JK07-P1-107,JK07-P1-107,self,NULL,NULL,NULL,B73/32-2-4-107,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_108s,07JR0001_108,07JR0001,07JR,07JR1108,JK07-P1-108,JK07-P1-108,self,NULL,NULL,NULL,B73/32-2-4-108,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_109s,07JR0001_109,07JR0001,07JR,07JR1109,JK07-P1-109,JK07-P1-109,self,NULL,NULL,NULL,B73/32-2-4-109,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_110s,07JR0001_110,07JR0001,07JR,07JR1110,JK07-P1-110,JK07-P1-110,self,NULL,NULL,NULL,B73/32-2-4-110,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_111s,07JR0001_111,07JR0001,07JR,07JR1111,JK07-P1-111,JK07-P1-111,self,NULL,NULL,NULL,B73/32-2-4-111,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_112s,07JR0001_112,07JR0001,07JR,07JR1112,JK07-P1-112,JK07-P1-112,self,NULL,NULL,NULL,B73/32-2-4-112,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_113s,07JR0001_113,07JR0001,07JR,07JR1113,JK07-P1-113,JK07-P1-113,self,NULL,NULL,NULL,B73/32-2-4-113,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_114s,07JR0001_114,07JR0001,07JR,07JR1114,JK07-P1-114,JK07-P1-114,self,NULL,NULL,NULL,B73/32-2-4-114,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_115s,07JR0001_115,07JR0001,07JR,07JR1115,JK07-P1-115,JK07-P1-115,self,NULL,NULL,NULL,B73/32-2-4-115,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_116s,07JR0001_116,07JR0001,07JR,07JR1116,JK07-P1-116,JK07-P1-116,self,NULL,NULL,NULL,B73/32-2-4-116,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_117s,07JR0001_117,07JR0001,07JR,07JR1117,JK07-P1-117,JK07-P1-117,self,NULL,NULL,NULL,B73/32-2-4-117,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
