1,1,1,No Plant,No Plant,No Plant
2654,70713,19659,27268,NULL,NULL,NULL
2655,70714,19660,1,NULL,NULL,NULL
2656,70715,19661,27336,NULL,NULL,NULL
2657,70716,19664,1,NULL,NULL,NULL
2658,70717,19666,1,NULL,NULL,NULL
2659,70718,19667,27280,NULL,NULL,NULL
2660,70719,19669,1,NULL,NULL,NULL
2661,70720,21251,1,NULL,NULL,NULL
2662,70721,21254,1,NULL,NULL,NULL
2663,70722,21257,1,NULL,NULL,NULL
2664,70723,21262,1,NULL,NULL,NULL
2665,70724,21264,1,NULL,NULL,NULL
2666,70725,21267,1,NULL,NULL,NULL
2667,70726,21269,1,NULL,NULL,NULL
2668,70727,21272,1,NULL,NULL,NULL
2669,70728,21275,1,NULL,NULL,NULL
2670,70729,21277,1,NULL,NULL,NULL
2671,70730,21278,1,NULL,NULL,NULL
2672,70731,21279,1,NULL,NULL,NULL
2673,70732,21281,1,NULL,NULL,NULL
2674,70733,21285,1,NULL,NULL,NULL
2675,70734,21286,1,NULL,NULL,NULL
2676,70735,21289,1,NULL,NULL,NULL
2677,70736,21290,1,NULL,NULL,NULL
2678,70737,21291,1,NULL,NULL,NULL
2679,70738,21293,1,NULL,NULL,NULL
2680,70739,21296,1,NULL,NULL,NULL
2681,70740,21300,1,NULL,NULL,NULL
2682,70741,21302,1,NULL,NULL,NULL
2683,70742,21305,1,NULL,NULL,NULL
2684,70743,21307,1,NULL,NULL,NULL
2685,70744,21308,1,NULL,NULL,NULL
2686,70745,21309,1,NULL,NULL,NULL
2687,70746,21311,1,NULL,NULL,NULL
2688,70747,21313,1,NULL,NULL,NULL
2689,70748,21314,1,NULL,NULL,NULL
2690,70749,21316,1,NULL,NULL,NULL
2691,70750,21317,1,NULL,NULL,NULL
2692,70751,21319,1,NULL,NULL,NULL
2693,70752,21320,1,NULL,NULL,NULL
2694,70753,21327,1,NULL,NULL,NULL
2695,70754,21328,1,NULL,NULL,NULL
2696,70755,21330,1,NULL,NULL,NULL
2697,70756,21334,1,NULL,NULL,NULL
2698,70757,21338,1,NULL,NULL,NULL
2699,70758,21342,1,NULL,NULL,NULL
2700,70759,21343,1,NULL,NULL,NULL
2701,70760,21344,1,NULL,NULL,NULL
2702,70761,21345,1,NULL,NULL,NULL
2703,70762,21346,1,NULL,NULL,NULL
2704,70763,21353,1,NULL,NULL,NULL
2705,70764,21357,1,NULL,NULL,NULL
2706,70765,21360,1,NULL,NULL,NULL
2707,70766,21363,1,NULL,NULL,NULL
2708,70767,21364,1,NULL,NULL,NULL
2709,70768,21365,1,NULL,NULL,NULL
2710,70769,21366,1,NULL,NULL,NULL
2711,70770,21368,1,NULL,NULL,NULL
2712,70771,21369,1,NULL,NULL,NULL
2713,70772,21371,1,NULL,NULL,NULL
2714,70773,21372,1,NULL,NULL,NULL
2715,70774,21380,1,NULL,NULL,NULL
2716,70775,21381,1,NULL,NULL,NULL
2717,70776,21384,1,NULL,NULL,NULL
2718,70777,21390,1,NULL,NULL,NULL
2719,70778,21395,1,NULL,NULL,NULL
2720,70779,21397,1,NULL,NULL,NULL
2721,70780,21398,1,NULL,NULL,NULL
2722,70781,21403,1,NULL,NULL,NULL
2723,70782,21407,1,NULL,NULL,NULL
2724,70783,21410,1,NULL,NULL,NULL
2725,70784,21411,1,NULL,NULL,NULL
2726,70785,21419,1,NULL,NULL,NULL
2727,70786,21421,1,NULL,NULL,NULL
2728,70787,21427,1,NULL,NULL,NULL
2729,70788,21431,1,NULL,NULL,NULL
2730,70789,21432,1,NULL,NULL,NULL
2731,70790,21439,1,NULL,NULL,NULL
2732,70791,21441,1,NULL,NULL,NULL
2733,70792,21443,1,NULL,NULL,NULL
2734,70793,21449,1,NULL,NULL,NULL
2735,70794,21450,1,NULL,NULL,NULL
2736,70795,21451,1,NULL,NULL,NULL
2737,70796,21452,1,NULL,NULL,NULL
2738,70797,21456,1,NULL,NULL,NULL
2739,70798,21464,1,NULL,NULL,NULL
2740,70799,21470,1,NULL,NULL,NULL
2741,70800,21471,1,NULL,NULL,NULL
2742,70801,21474,1,NULL,NULL,NULL
2743,70802,21475,1,NULL,NULL,NULL
2744,70803,21476,1,NULL,NULL,NULL
2745,70804,21477,1,NULL,NULL,NULL
2746,70805,21479,1,NULL,NULL,NULL
2747,70806,21480,1,NULL,NULL,NULL
2748,70807,21485,1,NULL,NULL,NULL
2749,70808,21486,1,NULL,NULL,NULL
2750,70809,21496,1,NULL,NULL,NULL
2751,70810,21499,1,NULL,NULL,NULL
2752,70811,21500,1,NULL,NULL,NULL
2753,70812,21501,1,NULL,NULL,NULL
2754,70813,21502,1,NULL,NULL,NULL
2755,70814,21504,1,NULL,NULL,NULL
2756,70815,21506,1,NULL,NULL,NULL
2757,70816,21507,1,NULL,NULL,NULL
2758,70817,21509,1,NULL,NULL,NULL
2759,70818,21511,1,NULL,NULL,NULL
2760,70819,21512,1,NULL,NULL,NULL
2761,70820,21513,1,NULL,NULL,NULL
2762,70821,21515,1,NULL,NULL,NULL
2763,70822,21516,1,NULL,NULL,NULL
2764,70823,21517,1,NULL,NULL,NULL
2765,70824,21523,1,NULL,NULL,NULL
2766,70825,21525,1,NULL,NULL,NULL
2767,70826,21526,1,NULL,NULL,NULL
2768,70827,21532,1,NULL,NULL,NULL
2769,70828,21533,1,NULL,NULL,NULL
2770,70829,21534,1,NULL,NULL,NULL
2771,70830,21537,1,NULL,NULL,NULL
2772,70831,21538,1,NULL,NULL,NULL
2773,70832,21543,1,NULL,NULL,NULL
2774,70833,21544,1,NULL,NULL,NULL
2775,70834,21546,1,NULL,NULL,NULL
2776,70835,21552,1,NULL,NULL,NULL
2777,70836,21554,1,NULL,NULL,NULL
2778,70837,21561,1,NULL,NULL,NULL
2779,70838,21564,1,NULL,NULL,NULL
2780,70839,21568,1,NULL,NULL,NULL
2781,70840,21576,1,NULL,NULL,NULL
2782,70841,21581,1,NULL,NULL,NULL
2783,70842,21582,1,NULL,NULL,NULL
2784,70843,21585,1,NULL,NULL,NULL
2785,70844,21587,1,NULL,NULL,NULL
2786,70845,21588,1,NULL,NULL,NULL
2787,70846,21589,1,NULL,NULL,NULL
2788,70847,21590,1,NULL,NULL,NULL
2789,70848,21591,1,NULL,NULL,NULL
2790,70849,21592,1,NULL,NULL,NULL
2791,70850,21596,1,NULL,NULL,NULL
2792,70851,21597,1,NULL,NULL,NULL
2793,70852,21599,1,NULL,NULL,NULL
2794,70853,21601,1,NULL,NULL,NULL
2795,70854,21608,1,NULL,NULL,NULL
2796,70855,21610,1,NULL,NULL,NULL
2797,70856,21611,1,NULL,NULL,NULL
2798,70857,21615,1,NULL,NULL,NULL
2799,70858,21621,1,NULL,NULL,NULL
2800,70859,21622,1,NULL,NULL,NULL
2801,70860,21627,1,NULL,NULL,NULL
2802,70861,21644,1,NULL,NULL,NULL
2803,70862,21645,1,NULL,NULL,NULL
2804,70863,21646,1,NULL,NULL,NULL
2805,70864,21649,1,NULL,NULL,NULL
2806,70865,21654,1,NULL,NULL,NULL
2807,70866,21659,1,NULL,NULL,NULL
2808,70867,21662,1,NULL,NULL,NULL
2809,70868,21663,1,NULL,NULL,NULL
2810,70869,21668,1,NULL,NULL,NULL
2811,70870,21670,1,NULL,NULL,NULL
2812,70871,21672,1,NULL,NULL,NULL
2813,70872,21673,1,NULL,NULL,NULL
2814,70873,21674,1,NULL,NULL,NULL
2815,70874,21682,1,NULL,NULL,NULL
2816,70875,21687,1,NULL,NULL,NULL
2817,70876,21688,1,NULL,NULL,NULL
2818,70877,21689,1,NULL,NULL,NULL
2819,70878,21695,1,NULL,NULL,NULL
2820,70879,21696,1,NULL,NULL,NULL
2821,70880,21698,1,NULL,NULL,NULL
2822,70881,21701,1,NULL,NULL,NULL
2823,70882,21705,1,NULL,NULL,NULL
2824,70883,21706,1,NULL,NULL,NULL
2825,70884,21707,1,NULL,NULL,NULL
2826,70885,21708,1,NULL,NULL,NULL
2827,70886,21716,1,NULL,NULL,NULL
2828,70887,21719,1,NULL,NULL,NULL
2829,70888,21720,1,NULL,NULL,NULL
2830,70889,21721,1,NULL,NULL,NULL
2831,70890,21723,1,NULL,NULL,NULL
2832,70891,21724,1,NULL,NULL,NULL
2833,70892,21731,1,NULL,NULL,NULL
2834,70893,21735,1,NULL,NULL,NULL
2835,70894,21737,1,NULL,NULL,NULL
2836,70895,21743,1,NULL,NULL,NULL
2837,70896,21744,1,NULL,NULL,NULL
2838,70897,21746,1,NULL,NULL,NULL
2839,70898,21747,1,NULL,NULL,NULL
2840,70899,21752,1,NULL,NULL,NULL
2841,70900,21755,1,NULL,NULL,NULL
2842,70901,21757,1,NULL,NULL,NULL
2843,70902,21762,1,NULL,NULL,NULL
2844,70903,21765,1,NULL,NULL,NULL
2845,70904,21767,1,NULL,NULL,NULL
2846,70905,21768,1,NULL,NULL,NULL
2847,70906,21769,1,NULL,NULL,NULL
2848,70907,21772,1,NULL,NULL,NULL
2849,70908,21774,1,NULL,NULL,NULL
2850,70909,21778,1,NULL,NULL,NULL
2851,70910,21782,1,NULL,NULL,NULL
2852,70911,21789,1,NULL,NULL,NULL
2853,70912,21791,1,NULL,NULL,NULL
2854,70913,21793,1,NULL,NULL,NULL
2855,70914,21795,1,NULL,NULL,NULL
2856,70915,21796,1,NULL,NULL,NULL
2857,70916,21797,1,NULL,NULL,NULL
2858,70917,21799,1,NULL,NULL,NULL
2859,70918,21800,1,NULL,NULL,NULL
2860,70919,21803,1,NULL,NULL,NULL
2861,70920,21805,1,NULL,NULL,NULL
2862,70921,21808,1,NULL,NULL,NULL
2863,70922,21809,1,NULL,NULL,NULL
2864,70923,21810,1,NULL,NULL,NULL
2865,70924,21819,1,NULL,NULL,NULL
2866,70925,21821,1,NULL,NULL,NULL
2867,70926,21826,1,NULL,NULL,NULL
2868,70927,21831,1,NULL,NULL,NULL
2869,70928,21832,1,NULL,NULL,NULL
2870,70929,21838,1,NULL,NULL,NULL
2871,70930,21839,1,NULL,NULL,NULL
2872,70931,21847,1,NULL,NULL,NULL
2873,70932,21848,1,NULL,NULL,NULL
2874,70933,21851,1,NULL,NULL,NULL
2875,70934,21856,1,NULL,NULL,NULL
2876,70935,21860,1,NULL,NULL,NULL
2877,70936,21861,1,NULL,NULL,NULL
2878,70937,21863,1,NULL,NULL,NULL
2879,70938,1,43214,NULL,NULL,NULL
2880,70939,1,43213,NULL,NULL,NULL
2881,70940,1,43219,NULL,NULL,NULL
2882,70941,1,43220,NULL,NULL,NULL
2883,70942,1,43218,NULL,NULL,NULL
2884,70943,1,43217,NULL,NULL,NULL
2885,70944,1,43210,NULL,NULL,NULL
2886,70945,1,43222,NULL,NULL,NULL
2887,70946,1,43221,NULL,NULL,NULL
2888,70947,1,43211,NULL,NULL,NULL
2889,70948,1,43216,NULL,NULL,NULL
2890,70949,1,43209,NULL,NULL,NULL
2891,70950,1,43212,NULL,NULL,NULL
2892,70951,27461,37975,NULL,NULL,NULL
2893,70952,27462,38141,NULL,NULL,NULL
2894,70953,27463,38100,NULL,NULL,NULL
2895,70954,27464,38032,NULL,NULL,NULL
2896,70955,27465,38020,NULL,NULL,NULL
2897,70956,27466,37956,NULL,NULL,NULL
2898,70957,27467,38009,NULL,NULL,NULL
2899,70958,27468,38035,NULL,NULL,NULL
2900,70959,27469,38086,NULL,NULL,NULL
2901,70960,27470,38119,NULL,NULL,NULL
2902,70961,27471,38084,NULL,NULL,NULL
2903,70962,27472,38079,NULL,NULL,NULL
2904,70963,27473,38092,NULL,NULL,NULL
2905,70964,27474,38114,NULL,NULL,NULL
2906,70965,27475,38030,NULL,NULL,NULL
2907,70966,27476,37997,NULL,NULL,NULL
2908,70967,27477,37961,NULL,NULL,NULL
2909,70968,27478,37980,NULL,NULL,NULL
2910,70969,27479,38034,NULL,NULL,NULL
2911,70970,27480,38144,NULL,NULL,NULL
2912,70971,27482,38047,NULL,NULL,NULL
2913,70972,27483,37953,NULL,NULL,NULL
2914,70973,27484,38067,NULL,NULL,NULL
2915,70974,27485,38083,NULL,NULL,NULL
2916,70975,27486,37958,NULL,NULL,NULL
2917,70976,27487,38000,NULL,NULL,NULL
2918,70977,27488,38078,NULL,NULL,NULL
2919,70978,27489,38052,NULL,NULL,NULL
2920,70979,27490,38041,NULL,NULL,NULL
2921,70980,27491,38005,NULL,NULL,NULL
2922,70981,27492,38072,NULL,NULL,NULL
2923,70982,27493,37984,NULL,NULL,NULL
2924,70983,27494,38053,NULL,NULL,NULL
2925,70984,27495,38066,NULL,NULL,NULL
2926,70985,27496,38064,NULL,NULL,NULL
2927,70986,27497,38102,NULL,NULL,NULL
2928,70987,27498,37990,NULL,NULL,NULL
2929,70988,27499,38142,NULL,NULL,NULL
2930,70989,27500,38025,NULL,NULL,NULL
2931,70990,27501,38145,NULL,NULL,NULL
2932,70991,27502,38042,NULL,NULL,NULL
2933,70992,27504,38111,NULL,NULL,NULL
2934,70993,27505,37968,NULL,NULL,NULL
2935,70994,27506,38095,NULL,NULL,NULL
2936,70995,27507,38050,NULL,NULL,NULL
2937,70996,27508,37971,NULL,NULL,NULL
2938,70997,27509,37976,NULL,NULL,NULL
2939,70998,27511,38048,NULL,NULL,NULL
2940,70999,27512,37974,NULL,NULL,NULL
2941,71000,27513,38110,NULL,NULL,NULL
2942,71001,27514,38065,NULL,NULL,NULL
2943,71002,27515,38058,NULL,NULL,NULL
2944,71003,27516,38044,NULL,NULL,NULL
2945,71004,27517,38007,NULL,NULL,NULL
2946,71005,27518,38455,NULL,NULL,NULL
2947,71006,27519,37959,NULL,NULL,NULL
2948,71007,27520,38093,NULL,NULL,NULL
2949,71008,27522,38043,NULL,NULL,NULL
2950,71009,27523,37986,NULL,NULL,NULL
2951,71010,27524,38016,NULL,NULL,NULL
2952,71011,27525,37962,NULL,NULL,NULL
2953,71012,27526,37995,NULL,NULL,NULL
2954,71013,27527,38037,NULL,NULL,NULL
2955,71014,27528,38088,NULL,NULL,NULL
2956,71015,27529,38077,NULL,NULL,NULL
2957,71016,27530,38074,NULL,NULL,NULL
2958,71017,27531,38080,NULL,NULL,NULL
2959,71018,27532,38133,NULL,NULL,NULL
2960,71019,27533,37998,NULL,NULL,NULL
2961,71020,27534,38018,NULL,NULL,NULL
2962,71021,27535,37955,NULL,NULL,NULL
2963,71022,27536,38089,NULL,NULL,NULL
2964,71023,27537,38104,NULL,NULL,NULL
2965,71024,27538,38121,NULL,NULL,NULL
2966,71025,27540,30134,NULL,NULL,NULL
2967,71026,27541,38039,NULL,NULL,NULL
2968,71027,27542,38136,NULL,NULL,NULL
2969,71028,27543,37979,NULL,NULL,NULL
2970,71029,27544,38108,NULL,NULL,NULL
2971,71030,27545,38075,NULL,NULL,NULL
2972,71031,27546,38028,NULL,NULL,NULL
2973,71032,27547,38054,NULL,NULL,NULL
2974,71033,27549,38010,NULL,NULL,NULL
2975,71034,27550,38021,NULL,NULL,NULL
2976,71035,27551,37977,NULL,NULL,NULL
2977,71036,27552,37963,NULL,NULL,NULL
2978,71037,27553,38138,NULL,NULL,NULL
2979,71038,27554,38099,NULL,NULL,NULL
2980,71039,27556,37996,NULL,NULL,NULL
2981,71040,27557,38070,NULL,NULL,NULL
2982,71041,27558,38073,NULL,NULL,NULL
2983,71042,27560,37969,NULL,NULL,NULL
2984,71043,27561,38101,NULL,NULL,NULL
2985,71044,27563,38003,NULL,NULL,NULL
2986,71045,27564,38135,NULL,NULL,NULL
2987,71046,27565,37970,NULL,NULL,NULL
2988,71047,27566,38060,NULL,NULL,NULL
2989,71048,27567,38006,NULL,NULL,NULL
2990,71049,27568,38096,NULL,NULL,NULL
2991,71050,27569,38105,NULL,NULL,NULL
2992,71051,27570,38011,NULL,NULL,NULL
2993,71052,27571,38038,NULL,NULL,NULL
2994,71053,27572,38082,NULL,NULL,NULL
2995,71054,27573,38027,NULL,NULL,NULL
2996,71055,27574,38045,NULL,NULL,NULL
2997,71056,27575,38134,NULL,NULL,NULL
2998,71057,27576,38127,NULL,NULL,NULL
2999,71058,27577,37989,NULL,NULL,NULL
3000,71059,27578,30227,NULL,NULL,NULL
3001,71060,27579,38091,NULL,NULL,NULL
3002,71061,27580,37965,NULL,NULL,NULL
3003,71062,27581,38002,NULL,NULL,NULL
3004,71063,27582,38013,NULL,NULL,NULL
3005,71064,27583,38026,NULL,NULL,NULL
3006,71065,27584,37967,NULL,NULL,NULL
3007,71066,27585,38106,NULL,NULL,NULL
3008,71067,27586,38014,NULL,NULL,NULL
3009,71068,27588,38124,NULL,NULL,NULL
3010,71069,27589,37957,NULL,NULL,NULL
3011,71070,27590,38017,NULL,NULL,NULL
3012,71071,27592,37149,NULL,NULL,NULL
3013,71072,27593,38004,NULL,NULL,NULL
3014,71073,27594,37994,NULL,NULL,NULL
3015,71074,27595,38117,NULL,NULL,NULL
3016,71075,27596,38139,NULL,NULL,NULL
3017,71076,27597,37954,NULL,NULL,NULL
3018,71077,27598,38103,NULL,NULL,NULL
3019,71078,27599,37988,NULL,NULL,NULL
3020,71079,27600,38063,NULL,NULL,NULL
3021,71080,27601,37972,NULL,NULL,NULL
3022,71081,27602,38129,NULL,NULL,NULL
3023,71082,27603,38062,NULL,NULL,NULL
3024,71083,27604,38015,NULL,NULL,NULL
3025,71084,27605,38087,NULL,NULL,NULL
3026,71085,27606,38069,NULL,NULL,NULL
3027,71086,27607,38008,NULL,NULL,NULL
3028,71087,27608,38031,NULL,NULL,NULL
3029,71088,27609,37993,NULL,NULL,NULL
3030,71089,27610,37985,NULL,NULL,NULL
3031,71090,27611,38137,NULL,NULL,NULL
3032,71091,27612,38097,NULL,NULL,NULL
3033,71092,27613,38040,NULL,NULL,NULL
3034,71093,27614,38057,NULL,NULL,NULL
3035,71094,27615,38019,NULL,NULL,NULL
3036,71095,27617,37999,NULL,NULL,NULL
3037,71096,27618,38123,NULL,NULL,NULL
3038,71097,27619,38049,NULL,NULL,NULL
3039,71098,27620,38122,NULL,NULL,NULL
3040,71099,27621,37983,NULL,NULL,NULL
3041,71100,27622,37987,NULL,NULL,NULL
3042,71101,27623,37982,NULL,NULL,NULL
3043,71102,27624,38094,NULL,NULL,NULL
3044,71103,27627,38112,NULL,NULL,NULL
3045,71104,27628,37978,NULL,NULL,NULL
3046,71105,27629,38131,NULL,NULL,NULL
3047,71106,27630,37992,NULL,NULL,NULL
3048,71107,27631,38115,NULL,NULL,NULL
3049,71108,27632,38118,NULL,NULL,NULL
3050,71109,27633,37520,NULL,NULL,NULL
3051,71110,27634,38076,NULL,NULL,NULL
3052,71111,27635,38126,NULL,NULL,NULL
3053,71112,27636,37973,NULL,NULL,NULL
3054,71113,27637,37981,NULL,NULL,NULL
3055,71114,27639,38130,NULL,NULL,NULL
3056,71115,27640,38024,NULL,NULL,NULL
3057,71116,27642,38001,NULL,NULL,NULL
3058,71117,27643,38055,NULL,NULL,NULL
3059,71118,27644,38113,NULL,NULL,NULL
3060,71119,27645,38128,NULL,NULL,NULL
3061,71120,27646,38046,NULL,NULL,NULL
3062,71121,27647,38085,NULL,NULL,NULL
3063,71122,27648,38022,NULL,NULL,NULL
3064,71123,27649,38140,NULL,NULL,NULL
3065,71124,27650,38023,NULL,NULL,NULL
3066,71125,27651,38552,NULL,NULL,NULL
3067,71126,27652,38109,NULL,NULL,NULL
3068,71127,27653,37964,NULL,NULL,NULL
3069,71128,27654,38098,NULL,NULL,NULL
3070,71129,27655,38143,NULL,NULL,NULL
3071,71130,27657,38051,NULL,NULL,NULL
3072,71131,27658,30118,NULL,NULL,NULL
3073,71132,27659,38132,NULL,NULL,NULL
3074,71133,27660,38081,NULL,NULL,NULL
3075,71134,27661,37991,NULL,NULL,NULL
3076,71135,27662,38107,NULL,NULL,NULL
3077,71136,27663,38056,NULL,NULL,NULL
3078,71137,27664,38125,NULL,NULL,NULL
3079,71138,27666,37966,NULL,NULL,NULL
3080,71139,27667,38116,NULL,NULL,NULL
3081,71140,27668,38029,NULL,NULL,NULL
3082,71141,27669,38071,NULL,NULL,NULL
3083,71142,27670,38199,NULL,NULL,NULL
3084,71143,27672,38265,NULL,NULL,NULL
3085,71144,27673,38309,NULL,NULL,NULL
3086,71145,27674,38368,NULL,NULL,NULL
3087,71146,27675,38339,NULL,NULL,NULL
3088,71147,27676,38159,NULL,NULL,NULL
3089,71148,27677,38176,NULL,NULL,NULL
3090,71149,27678,38212,NULL,NULL,NULL
3091,71150,27679,38292,NULL,NULL,NULL
3092,71151,27680,38227,NULL,NULL,NULL
3093,71152,27681,38229,NULL,NULL,NULL
3094,71153,27682,38316,NULL,NULL,NULL
3095,71154,27683,38299,NULL,NULL,NULL
3096,71155,27684,38165,NULL,NULL,NULL
3097,71156,27685,38370,NULL,NULL,NULL
3098,71157,27686,38348,NULL,NULL,NULL
3099,71158,27687,38181,NULL,NULL,NULL
3100,71159,27688,38358,NULL,NULL,NULL
3101,71160,27689,38174,NULL,NULL,NULL
3102,71161,27691,38191,NULL,NULL,NULL
3103,71162,27692,38183,NULL,NULL,NULL
3104,71163,27693,38190,NULL,NULL,NULL
3105,71164,27694,38274,NULL,NULL,NULL
3106,71165,27695,38195,NULL,NULL,NULL
3107,71166,27696,38222,NULL,NULL,NULL
3108,71167,27697,38167,NULL,NULL,NULL
3109,71168,27698,38188,NULL,NULL,NULL
3110,71169,27699,38325,NULL,NULL,NULL
3111,71170,27700,38148,NULL,NULL,NULL
3112,71171,27701,38366,NULL,NULL,NULL
3113,71172,27702,38192,NULL,NULL,NULL
3114,71173,27703,38193,NULL,NULL,NULL
3115,71174,27704,38319,NULL,NULL,NULL
3116,71175,27705,38155,NULL,NULL,NULL
3117,71176,27706,38156,NULL,NULL,NULL
3118,71177,27707,38214,NULL,NULL,NULL
3119,71178,27708,38287,NULL,NULL,NULL
3120,71179,27709,38279,NULL,NULL,NULL
3121,71180,27710,38324,NULL,NULL,NULL
3122,71181,27711,38356,NULL,NULL,NULL
3123,71182,27712,38185,NULL,NULL,NULL
3124,71183,27713,38260,NULL,NULL,NULL
3125,71184,27714,38362,NULL,NULL,NULL
3126,71185,27716,38231,NULL,NULL,NULL
3127,71186,27717,38223,NULL,NULL,NULL
3128,71187,27718,38201,NULL,NULL,NULL
3129,71188,27719,38172,NULL,NULL,NULL
3130,71189,27720,38384,NULL,NULL,NULL
3131,71190,27721,38170,NULL,NULL,NULL
3132,71191,27722,38232,NULL,NULL,NULL
3133,71192,27724,38272,NULL,NULL,NULL
3134,71193,27725,38726,NULL,NULL,NULL
3135,71194,27726,38355,NULL,NULL,NULL
3136,71195,27727,38224,NULL,NULL,NULL
3137,71196,27728,38168,NULL,NULL,NULL
3138,71197,27729,38301,NULL,NULL,NULL
3139,71198,27730,38315,NULL,NULL,NULL
3140,71199,27731,38367,NULL,NULL,NULL
3141,71200,27732,38149,NULL,NULL,NULL
3142,71201,27733,38328,NULL,NULL,NULL
3143,71202,27734,38220,NULL,NULL,NULL
3144,71203,27735,38153,NULL,NULL,NULL
3145,71204,27736,38341,NULL,NULL,NULL
3146,71205,27737,38178,NULL,NULL,NULL
3147,71206,27738,38322,NULL,NULL,NULL
3148,71207,27739,38252,NULL,NULL,NULL
3149,71208,27740,38326,NULL,NULL,NULL
3150,71209,27742,38246,NULL,NULL,NULL
3151,71210,27743,38197,NULL,NULL,NULL
3152,71211,27744,38343,NULL,NULL,NULL
3153,71212,27745,38234,NULL,NULL,NULL
3154,71213,27746,38380,NULL,NULL,NULL
3155,71214,27747,38329,NULL,NULL,NULL
3156,71215,27748,38275,NULL,NULL,NULL
3157,71216,27749,38306,NULL,NULL,NULL
3158,71217,27750,38330,NULL,NULL,NULL
3159,71218,27751,38266,NULL,NULL,NULL
3160,71219,27753,38200,NULL,NULL,NULL
3161,71220,27754,38213,NULL,NULL,NULL
3162,71221,27755,38373,NULL,NULL,NULL
3163,71222,27756,38320,NULL,NULL,NULL
3164,71223,27757,38210,NULL,NULL,NULL
3165,71224,27758,38283,NULL,NULL,NULL
3166,71225,27759,38337,NULL,NULL,NULL
3167,71226,27760,38354,NULL,NULL,NULL
3168,71227,27761,38278,NULL,NULL,NULL
3169,71228,27762,38194,NULL,NULL,NULL
3170,71229,27763,38350,NULL,NULL,NULL
3171,71230,27764,38218,NULL,NULL,NULL
3172,71231,27765,38158,NULL,NULL,NULL
3173,71232,27766,38215,NULL,NULL,NULL
3174,71233,27767,38361,NULL,NULL,NULL
3175,71234,27768,38162,NULL,NULL,NULL
3176,71235,27769,38385,NULL,NULL,NULL
3177,71236,27770,38258,NULL,NULL,NULL
3178,71237,27772,38365,NULL,NULL,NULL
3179,71238,27773,38307,NULL,NULL,NULL
3180,71239,27774,38286,NULL,NULL,NULL
3181,71240,27775,38302,NULL,NULL,NULL
3182,71241,27776,38186,NULL,NULL,NULL
3183,71242,27777,38238,NULL,NULL,NULL
3184,71243,27778,38189,NULL,NULL,NULL
3185,71244,27779,38291,NULL,NULL,NULL
3186,71245,27780,38211,NULL,NULL,NULL
3187,71246,27781,38304,NULL,NULL,NULL
3188,71247,27782,38248,NULL,NULL,NULL
3189,71248,27783,38160,NULL,NULL,NULL
3190,71249,27784,38151,NULL,NULL,NULL
3191,71250,27785,38712,NULL,NULL,NULL
3192,71251,27786,38318,NULL,NULL,NULL
3193,71252,27787,38226,NULL,NULL,NULL
3194,71253,27788,38284,NULL,NULL,NULL
3195,71254,27789,38150,NULL,NULL,NULL
3196,71255,27790,38338,NULL,NULL,NULL
3197,71256,27792,38180,NULL,NULL,NULL
3198,71257,27793,38342,NULL,NULL,NULL
3199,71258,27794,38290,NULL,NULL,NULL
3200,71259,27795,38371,NULL,NULL,NULL
3201,71260,27796,38313,NULL,NULL,NULL
3202,71261,27797,38267,NULL,NULL,NULL
3203,71262,27798,38369,NULL,NULL,NULL
3204,71263,27799,37512,NULL,NULL,NULL
3205,71264,27801,38372,NULL,NULL,NULL
3206,71265,27802,38237,NULL,NULL,NULL
3207,71266,27803,38147,NULL,NULL,NULL
3208,71267,27804,38349,NULL,NULL,NULL
3209,71268,27805,38205,NULL,NULL,NULL
3210,71269,27806,38208,NULL,NULL,NULL
3211,71270,27807,38327,NULL,NULL,NULL
3212,71271,27808,38289,NULL,NULL,NULL
3213,71272,27809,38363,NULL,NULL,NULL
3214,71273,27810,38323,NULL,NULL,NULL
3215,71274,27811,38157,NULL,NULL,NULL
3216,71275,27812,38295,NULL,NULL,NULL
3217,71276,27813,38678,NULL,NULL,NULL
3218,71277,27814,38282,NULL,NULL,NULL
3219,71278,27815,38345,NULL,NULL,NULL
3220,71279,27816,38171,NULL,NULL,NULL
3221,71280,27817,38379,NULL,NULL,NULL
3222,71281,27818,38242,NULL,NULL,NULL
3223,71282,27819,38352,NULL,NULL,NULL
3224,71283,27820,38202,NULL,NULL,NULL
3225,71284,27822,38177,NULL,NULL,NULL
3226,71285,27823,38207,NULL,NULL,NULL
3227,71286,27824,38382,NULL,NULL,NULL
3228,71287,27825,38209,NULL,NULL,NULL
3229,71288,27826,38261,NULL,NULL,NULL
3230,71289,27827,38256,NULL,NULL,NULL
3231,71290,27828,38254,NULL,NULL,NULL
3232,71291,27829,38268,NULL,NULL,NULL
3233,71292,27830,38204,NULL,NULL,NULL
3234,71293,27831,38298,NULL,NULL,NULL
3235,71294,27832,38281,NULL,NULL,NULL
3236,71295,27833,38305,NULL,NULL,NULL
3237,71296,27834,38239,NULL,NULL,NULL
3238,71297,27835,38381,NULL,NULL,NULL
3239,71298,27837,38235,NULL,NULL,NULL
3240,71299,27838,38182,NULL,NULL,NULL
3241,71300,27839,38297,NULL,NULL,NULL
3242,71301,27841,38353,NULL,NULL,NULL
3243,71302,27842,38334,NULL,NULL,NULL
3244,71303,27843,38376,NULL,NULL,NULL
3245,71304,27844,38285,NULL,NULL,NULL
