08CF3002_141s,08CF3002_141,08CF3002,08CF,TBBC3_38_17A_0311B,08CF3002,TBBC3_38_17A_0311B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_142s,08CF3002_142,08CF3002,08CF,TBBC3_38_17A_0311C,08CF3002,TBBC3_38_17A_0311C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_143s,08CF3002_143,08CF3002,08CF,TBBC3_38_17A_0311D,08CF3002,TBBC3_38_17A_0311D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_144s,08CF3002_144,08CF3002,08CF,TBBC3_38_17A_0311E,08CF3002,TBBC3_38_17A_0311E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_145s,08CF3002_145,08CF3002,08CF,TBBC3_38_17A_0311F,08CF3002,TBBC3_38_17A_0311F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_146s,08CF3002_146,08CF3002,08CF,TBBC3_38_17A_0311G,08CF3002,TBBC3_38_17A_0311G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_147s,08CF3002_147,08CF3002,08CF,TBBC3_38_17A_0311H,08CF3002,TBBC3_38_17A_0311H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_148s,08CF3002_148,08CF3002,08CF,TBBC3_38_17A_0312A,08CF3002,TBBC3_38_17A_0312A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_149s,08CF3002_149,08CF3002,08CF,TBBC3_38_17A_0312B,08CF3002,TBBC3_38_17A_0312B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_150s,08CF3002_150,08CF3002,08CF,TBBC3_38_17A_0312C,08CF3002,TBBC3_38_17A_0312C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_151s,08CF3002_151,08CF3002,08CF,TBBC3_38_17A_0312D,08CF3002,TBBC3_38_17A_0312D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_152s,08CF3002_152,08CF3002,08CF,TBBC3_38_17A_0312E,08CF3002,TBBC3_38_17A_0312E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_154s,08CF3002_154,08CF3002,08CF,TBBC3_38_17A_0312G,08CF3002,TBBC3_38_17A_0312G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_155s,08CF3002_155,08CF3002,08CF,TBBC3_38_17A_0312H,08CF3002,TBBC3_38_17A_0312H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_156s,08CF3002_156,08CF3002,08CF,TBBC3_38_17A_0401A,08CF3002,TBBC3_38_17A_0401A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_157s,08CF3002_157,08CF3002,08CF,TBBC3_38_17A_0401B,08CF3002,TBBC3_38_17A_0401B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_158s,08CF3002_158,08CF3002,08CF,TBBC3_38_17A_0401C,08CF3002,TBBC3_38_17A_0401C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_162s,08CF3002_162,08CF3002,08CF,TBBC3_38_17A_0401G,08CF3002,TBBC3_38_17A_0401G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_163s,08CF3002_163,08CF3002,08CF,TBBC3_38_17A_0401H,08CF3002,TBBC3_38_17A_0401H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_164s,08CF3002_164,08CF3002,08CF,TBBC3_38_17A_0402A,08CF3002,TBBC3_38_17A_0402A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3002_165s,08CF3002_165,08CF3002,08CF,TBBC3_38_17A_0402B,08CF3002,TBBC3_38_17A_0402B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_001s,08CF3003_001,08CF3003,08CF,TBBC3_38_15G_0402C,08CF3003,TBBC3_38_15G_0402C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_004s,08CF3003_004,08CF3003,08CF,TBBC3_38_15G_0402F,08CF3003,TBBC3_38_15G_0402F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_006s,08CF3003_006,08CF3003,08CF,TBBC3_38_15G_0402H,08CF3003,TBBC3_38_15G_0402H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_008s,08CF3003_008,08CF3003,08CF,TBBC3_38_15G_0403B,08CF3003,TBBC3_38_15G_0403B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_009s,08CF3003_009,08CF3003,08CF,TBBC3_38_15G_0403C,08CF3003,TBBC3_38_15G_0403C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_010s,08CF3003_010,08CF3003,08CF,TBBC3_38_15G_0403D,08CF3003,TBBC3_38_15G_0403D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_012s,08CF3003_012,08CF3003,08CF,TBBC3_38_15G_0403F,08CF3003,TBBC3_38_15G_0403F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_013s,08CF3003_013,08CF3003,08CF,TBBC3_38_15G_0403G,08CF3003,TBBC3_38_15G_0403G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_014s,08CF3003_014,08CF3003,08CF,TBBC3_38_15G_0403H,08CF3003,TBBC3_38_15G_0403H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_015s,08CF3003_015,08CF3003,08CF,TBBC3_38_15G_0404A,08CF3003,TBBC3_38_15G_0404A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_016s,08CF3003_016,08CF3003,08CF,TBBC3_38_15G_0404B,08CF3003,TBBC3_38_15G_0404B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_017s,08CF3003_017,08CF3003,08CF,TBBC3_38_15G_0404C,08CF3003,TBBC3_38_15G_0404C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_018s,08CF3003_018,08CF3003,08CF,TBBC3_38_15G_0404D,08CF3003,TBBC3_38_15G_0404D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_020s,08CF3003_020,08CF3003,08CF,TBBC3_38_15G_0404F,08CF3003,TBBC3_38_15G_0404F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_021s,08CF3003_021,08CF3003,08CF,TBBC3_38_15G_0404G,08CF3003,TBBC3_38_15G_0404G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_022s,08CF3003_022,08CF3003,08CF,TBBC3_38_15G_0404H,08CF3003,TBBC3_38_15G_0404H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_023s,08CF3003_023,08CF3003,08CF,TBBC3_38_15G_0405A,08CF3003,TBBC3_38_15G_0405A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_024s,08CF3003_024,08CF3003,08CF,TBBC3_38_15G_0405B,08CF3003,TBBC3_38_15G_0405B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_025s,08CF3003_025,08CF3003,08CF,TBBC3_38_15G_0405C,08CF3003,TBBC3_38_15G_0405C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_026s,08CF3003_026,08CF3003,08CF,TBBC3_38_15G_0405D,08CF3003,TBBC3_38_15G_0405D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_027s,08CF3003_027,08CF3003,08CF,TBBC3_38_15G_0405E,08CF3003,TBBC3_38_15G_0405E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_028s,08CF3003_028,08CF3003,08CF,TBBC3_38_15G_0405F,08CF3003,TBBC3_38_15G_0405F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_029s,08CF3003_029,08CF3003,08CF,TBBC3_38_15G_0405G,08CF3003,TBBC3_38_15G_0405G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_030s,08CF3003_030,08CF3003,08CF,TBBC3_38_15G_0405H,08CF3003,TBBC3_38_15G_0405H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_031s,08CF3003_031,08CF3003,08CF,TBBC3_38_15G_0406A,08CF3003,TBBC3_38_15G_0406A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_032s,08CF3003_032,08CF3003,08CF,TBBC3_38_15G_0406B,08CF3003,TBBC3_38_15G_0406B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_033s,08CF3003_033,08CF3003,08CF,TBBC3_38_15G_0406C,08CF3003,TBBC3_38_15G_0406C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_034s,08CF3003_034,08CF3003,08CF,TBBC3_38_15G_0406D,08CF3003,TBBC3_38_15G_0406D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_035s,08CF3003_035,08CF3003,08CF,TBBC3_38_15G_0406E,08CF3003,TBBC3_38_15G_0406E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_036s,08CF3003_036,08CF3003,08CF,TBBC3_38_15G_0406F,08CF3003,TBBC3_38_15G_0406F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_037s,08CF3003_037,08CF3003,08CF,TBBC3_38_15G_0406G,08CF3003,TBBC3_38_15G_0406G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_038s,08CF3003_038,08CF3003,08CF,TBBC3_38_15G_0406H,08CF3003,TBBC3_38_15G_0406H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_039s,08CF3003_039,08CF3003,08CF,TBBC3_38_15G_0407A,08CF3003,TBBC3_38_15G_0407A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_040s,08CF3003_040,08CF3003,08CF,TBBC3_38_15G_0407B,08CF3003,TBBC3_38_15G_0407B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_041s,08CF3003_041,08CF3003,08CF,TBBC3_38_15G_0407C,08CF3003,TBBC3_38_15G_0407C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_043s,08CF3003_043,08CF3003,08CF,TBBC3_38_15G_0407E,08CF3003,TBBC3_38_15G_0407E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_044s,08CF3003_044,08CF3003,08CF,TBBC3_38_15G_0407F,08CF3003,TBBC3_38_15G_0407F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_046s,08CF3003_046,08CF3003,08CF,TBBC3_38_15G_0407H,08CF3003,TBBC3_38_15G_0407H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_048s,08CF3003_048,08CF3003,08CF,TBBC3_38_15G_0408B,08CF3003,TBBC3_38_15G_0408B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_049s,08CF3003_049,08CF3003,08CF,TBBC3_38_15G_0408C,08CF3003,TBBC3_38_15G_0408C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_050s,08CF3003_050,08CF3003,08CF,TBBC3_38_15G_0408D,08CF3003,TBBC3_38_15G_0408D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_051s,08CF3003_051,08CF3003,08CF,TBBC3_38_15G_0408E,08CF3003,TBBC3_38_15G_0408E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_054s,08CF3003_054,08CF3003,08CF,TBBC3_38_15G_0408H,08CF3003,TBBC3_38_15G_0408H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_055s,08CF3003_055,08CF3003,08CF,TBBC3_38_15G_0409A,08CF3003,TBBC3_38_15G_0409A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_056s,08CF3003_056,08CF3003,08CF,TBBC3_38_15G_0409B,08CF3003,TBBC3_38_15G_0409B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_057s,08CF3003_057,08CF3003,08CF,TBBC3_38_15G_0409C,08CF3003,TBBC3_38_15G_0409C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_058s,08CF3003_058,08CF3003,08CF,TBBC3_38_15G_0409D,08CF3003,TBBC3_38_15G_0409D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_059s,08CF3003_059,08CF3003,08CF,TBBC3_38_15G_0409E,08CF3003,TBBC3_38_15G_0409E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_060s,08CF3003_060,08CF3003,08CF,TBBC3_38_15G_0409F,08CF3003,TBBC3_38_15G_0409F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_061s,08CF3003_061,08CF3003,08CF,TBBC3_38_15G_0409G,08CF3003,TBBC3_38_15G_0409G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_062s,08CF3003_062,08CF3003,08CF,TBBC3_38_15G_0409H,08CF3003,TBBC3_38_15G_0409H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_063s,08CF3003_063,08CF3003,08CF,TBBC3_38_15G_0410A,08CF3003,TBBC3_38_15G_0410A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_064s,08CF3003_064,08CF3003,08CF,TBBC3_38_15G_0410B,08CF3003,TBBC3_38_15G_0410B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_065s,08CF3003_065,08CF3003,08CF,TBBC3_38_15G_0410C,08CF3003,TBBC3_38_15G_0410C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_066s,08CF3003_066,08CF3003,08CF,TBBC3_38_15G_0410D,08CF3003,TBBC3_38_15G_0410D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_067s,08CF3003_067,08CF3003,08CF,TBBC3_38_15G_0410E,08CF3003,TBBC3_38_15G_0410E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_069s,08CF3003_069,08CF3003,08CF,TBBC3_38_15G_0410G,08CF3003,TBBC3_38_15G_0410G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_070s,08CF3003_070,08CF3003,08CF,TBBC3_38_15G_0410H,08CF3003,TBBC3_38_15G_0410H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_072s,08CF3003_072,08CF3003,08CF,TBBC3_38_15G_0411B,08CF3003,TBBC3_38_15G_0411B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_073s,08CF3003_073,08CF3003,08CF,TBBC3_38_15G_0411C,08CF3003,TBBC3_38_15G_0411C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_075s,08CF3003_075,08CF3003,08CF,TBBC3_38_15G_0411E,08CF3003,TBBC3_38_15G_0411E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_076s,08CF3003_076,08CF3003,08CF,TBBC3_38_15G_0411F,08CF3003,TBBC3_38_15G_0411F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_078s,08CF3003_078,08CF3003,08CF,TBBC3_38_15G_0411H,08CF3003,TBBC3_38_15G_0411H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_079s,08CF3003_079,08CF3003,08CF,TBBC3_38_15G_0412A,08CF3003,TBBC3_38_15G_0412A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_080s,08CF3003_080,08CF3003,08CF,TBBC3_38_15G_0412B,08CF3003,TBBC3_38_15G_0412B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_081s,08CF3003_081,08CF3003,08CF,TBBC3_38_15G_0412C,08CF3003,TBBC3_38_15G_0412C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_082s,08CF3003_082,08CF3003,08CF,TBBC3_38_15G_0412D,08CF3003,TBBC3_38_15G_0412D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_083s,08CF3003_083,08CF3003,08CF,TBBC3_38_15G_0412E,08CF3003,TBBC3_38_15G_0412E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_085s,08CF3003_085,08CF3003,08CF,TBBC3_38_15G_0412G,08CF3003,TBBC3_38_15G_0412G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_086s,08CF3003_086,08CF3003,08CF,TBBC3_38_15G_0412H,08CF3003,TBBC3_38_15G_0412H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_087s,08CF3003_087,08CF3003,08CF,TBBC3_38_15G_0501A,08CF3003,TBBC3_38_15G_0501A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_088s,08CF3003_088,08CF3003,08CF,TBBC3_38_15G_0501B,08CF3003,TBBC3_38_15G_0501B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_089s,08CF3003_089,08CF3003,08CF,TBBC3_38_15G_0501C,08CF3003,TBBC3_38_15G_0501C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_090s,08CF3003_090,08CF3003,08CF,TBBC3_38_15G_0501D,08CF3003,TBBC3_38_15G_0501D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_092s,08CF3003_092,08CF3003,08CF,TBBC3_38_15G_0501F,08CF3003,TBBC3_38_15G_0501F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_093s,08CF3003_093,08CF3003,08CF,TBBC3_38_15G_0501G,08CF3003,TBBC3_38_15G_0501G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_094s,08CF3003_094,08CF3003,08CF,TBBC3_38_15G_0501H,08CF3003,TBBC3_38_15G_0501H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_095s,08CF3003_095,08CF3003,08CF,TBBC3_38_15G_0502A,08CF3003,TBBC3_38_15G_0502A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_096s,08CF3003_096,08CF3003,08CF,TBBC3_38_15G_0502B,08CF3003,TBBC3_38_15G_0502B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_097s,08CF3003_097,08CF3003,08CF,TBBC3_38_15G_0502C,08CF3003,TBBC3_38_15G_0502C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_098s,08CF3003_098,08CF3003,08CF,TBBC3_38_15G_0502D,08CF3003,TBBC3_38_15G_0502D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_099s,08CF3003_099,08CF3003,08CF,TBBC3_38_15G_0502E,08CF3003,TBBC3_38_15G_0502E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_100s,08CF3003_100,08CF3003,08CF,TBBC3_38_15G_0502F,08CF3003,TBBC3_38_15G_0502F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_101s,08CF3003_101,08CF3003,08CF,TBBC3_38_15G_0502G,08CF3003,TBBC3_38_15G_0502G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_102s,08CF3003_102,08CF3003,08CF,TBBC3_38_15G_0502H,08CF3003,TBBC3_38_15G_0502H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_103s,08CF3003_103,08CF3003,08CF,TBBC3_38_15G_0503A,08CF3003,TBBC3_38_15G_0503A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_104s,08CF3003_104,08CF3003,08CF,TBBC3_38_15G_0503B,08CF3003,TBBC3_38_15G_0503B,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_105s,08CF3003_105,08CF3003,08CF,TBBC3_38_15G_0503C,08CF3003,TBBC3_38_15G_0503C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_106s,08CF3003_106,08CF3003,08CF,TBBC3_38_15G_0503D,08CF3003,TBBC3_38_15G_0503D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_108s,08CF3003_108,08CF3003,08CF,TBBC3_38_15G_0503F,08CF3003,TBBC3_38_15G_0503F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_109s,08CF3003_109,08CF3003,08CF,TBBC3_38_15G_0503G,08CF3003,TBBC3_38_15G_0503G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_110s,08CF3003_110,08CF3003,08CF,TBBC3_38_15G_0503H,08CF3003,TBBC3_38_15G_0503H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_111s,08CF3003_111,08CF3003,08CF,TBBC3_38_15G_0504A,08CF3003,TBBC3_38_15G_0504A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_113s,08CF3003_113,08CF3003,08CF,TBBC3_38_15G_0504C,08CF3003,TBBC3_38_15G_0504C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_114s,08CF3003_114,08CF3003,08CF,TBBC3_38_15G_0504D,08CF3003,TBBC3_38_15G_0504D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_115s,08CF3003_115,08CF3003,08CF,TBBC3_38_15G_0504E,08CF3003,TBBC3_38_15G_0504E,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_116s,08CF3003_116,08CF3003,08CF,TBBC3_38_15G_0504F,08CF3003,TBBC3_38_15G_0504F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_117s,08CF3003_117,08CF3003,08CF,TBBC3_38_15G_0504G,08CF3003,TBBC3_38_15G_0504G,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_118s,08CF3003_118,08CF3003,08CF,TBBC3_38_15G_0504H,08CF3003,TBBC3_38_15G_0504H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_119s,08CF3003_119,08CF3003,08CF,TBBC3_38_15G_0505A,08CF3003,TBBC3_38_15G_0505A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_121s,08CF3003_121,08CF3003,08CF,TBBC3_38_15G_0505C,08CF3003,TBBC3_38_15G_0505C,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_122s,08CF3003_122,08CF3003,08CF,TBBC3_38_15G_0505D,08CF3003,TBBC3_38_15G_0505D,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_124s,08CF3003_124,08CF3003,08CF,TBBC3_38_15G_0505F,08CF3003,TBBC3_38_15G_0505F,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_126s,08CF3003_126,08CF3003,08CF,TBBC3_38_15G_0505H,08CF3003,TBBC3_38_15G_0505H,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
08CF3003_127s,08CF3003_127,08CF3003,08CF,TBBC3_38_15G_0506A,08CF3003,TBBC3_38_15G_0506A,self,NULL,NULL,NULL,TBBC3 BC4F3,NULL,2,NULL,NULL,NULL,NULL
