12TN2157,NULL,12TN,NULL,NULL,11TN2091_001s,NULL,14,13,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2158,NULL,12TN,NULL,NULL,10TN2012_001s,NULL,14,14,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2159,NULL,12TN,NULL,NULL,10CH0186_001s,NULL,14,15,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2160,NULL,12TN,NULL,NULL,10TN2065_001s,NULL,14,16,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2161,NULL,12TN,NULL,NULL,10CH0173_004s,NULL,14,17,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2162,NULL,12TN,NULL,NULL,09PR0040_004s,NULL,14,18,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2163,NULL,12TN,NULL,NULL,10CH0179_003s,NULL,14,19,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2164,NULL,12TN,NULL,NULL,10CH0267_006s,NULL,14,20,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2165,NULL,12TN,NULL,NULL,10CH0169_004s,NULL,14,21,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2166,NULL,12TN,NULL,NULL,10TN2181_001s,NULL,14,22,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2167,NULL,12TN,NULL,NULL,102b73,NULL,14,23,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2168,NULL,12TN,NULL,NULL,102tx303,NULL,14,24,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2169,NULL,12TN,NULL,NULL,10CH0123_007s,NULL,15,1,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2170,NULL,12TN,NULL,NULL,purple,NULL,15,2,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2171,NULL,12TN,NULL,NULL,10TN2033_001s,NULL,15,3,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2172,NULL,12TN,NULL,NULL,10TR2061_001s,NULL,15,4,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2173,NULL,12TN,NULL,NULL,10TN2139_001s,NULL,15,5,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2174,NULL,12TN,NULL,NULL,10CH0122_001s,NULL,15,6,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2175,NULL,12TN,NULL,NULL,10CH0181_006s,NULL,15,7,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2176,NULL,12TN,NULL,NULL,10TN2374_001s,NULL,15,8,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2177,NULL,12TN,NULL,NULL,10TS2103_001s,NULL,15,9,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2178,NULL,12TN,NULL,NULL,10TN2275_001s,NULL,15,10,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2179,NULL,12TN,NULL,NULL,10TN2080_001s,NULL,15,11,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2180,NULL,12TN,NULL,NULL,purple,NULL,15,12,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2181,NULL,12TN,NULL,NULL,09PR0040_004s,NULL,15,13,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2182,NULL,12TN,NULL,NULL,11TN2024_001s,NULL,15,14,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2183,NULL,12TN,NULL,NULL,10CH0072_003s,NULL,15,15,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2184,NULL,12TN,NULL,NULL,10CH0191_001s,NULL,15,16,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2185,NULL,12TN,NULL,NULL,10CH0082_001s,NULL,15,17,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2186,NULL,12TN,NULL,NULL,10CH0293_004s,NULL,15,18,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2187,NULL,12TN,NULL,NULL,11TN2071_001s,NULL,15,19,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2188,NULL,12TN,NULL,NULL,10TN2008_001s,NULL,15,20,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2189,purple,12TN,NULL,NULL,purple,NULL,15,21,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2190,purple,12TN,NULL,NULL,purple,NULL,15,22,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2191,NULL,12TN,NULL,NULL,102b73,NULL,15,23,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2192,NULL,12TN,NULL,NULL,102tx303,NULL,15,24,2,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2193,NULL,12TN,NULL,NULL,10CH0114_006s,NULL,16,1,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2194,purple,12TN,NULL,NULL,purple,NULL,16,2,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2195,purple,12TN,NULL,NULL,purple,NULL,16,3,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2196,NULL,12TN,NULL,NULL,11TN2022_001s,NULL,16,4,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2197,NULL,12TN,NULL,NULL,11TN2023_001s,NULL,16,5,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2198,NULL,12TN,NULL,NULL,11TN2261_001s,NULL,16,6,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2199,NULL,12TN,NULL,NULL,10CH0244_003s,NULL,16,7,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2200,NULL,12TN,NULL,NULL,10CH0086_001s,NULL,16,8,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2201,NULL,12TN,NULL,NULL,10CH0077_003s,NULL,16,9,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2202,NULL,12TN,NULL,NULL,10CH0163_004s,NULL,16,10,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2203,NULL,12TN,NULL,NULL,10TS2021_001s,NULL,16,11,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2204,NULL,12TN,NULL,NULL,11TN2150_001s,NULL,16,12,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2205,NULL,12TN,NULL,NULL,10CH0142_005s,NULL,16,13,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2206,NULL,12TN,NULL,NULL,10CH0268_007s,NULL,16,14,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2207,NULL,12TN,NULL,NULL,10CH0073_003s,NULL,16,15,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2208,NULL,12TN,NULL,NULL,11TN2267_001s,NULL,16,16,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2209,NULL,12TN,NULL,NULL,10CH0087_001s,NULL,16,17,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2210,NULL,12TN,NULL,NULL,10CH0144_007s,NULL,16,18,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2211,NULL,12TN,NULL,NULL,09PR0097_004s,NULL,16,19,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2212,NULL,12TN,NULL,NULL,09PR0048_001s,NULL,16,20,3,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2213,B73,12TN,NULL,NULL,10TI0014_001b,NULL,16,21,3,2,12,NULL,NULL,NULL,nlb fixed row,34
