Current_barcode,Timestamp_barcode,Weight (g),Pedigree,Row,Year,Person,Cross Type,Ear Num,Source State,Source Name,Source Year,Source Row,Population,NewStorageBox,Date Entered,Entered By,Entered Initials,Range,Purpose,Male_parent_name,male_parent_id,notes
09JR1238_001s,20140801133507,44.5,P1-66,1238,2009,judy_kolkman,Self,1,NY,Aurora,2008,1125,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1241_001s,20140801133508,61.1,P1-110,1241,2009,judy_kolkman,Self,1,NY,Aurora,2008,1103,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1241_002s,20140801133509,57.5,P1-110,1241,2009,judy_kolkman,Self,2,NY,Aurora,2008,1103,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1241_003s,20140801133510,65,P1-110,1241,2009,judy_kolkman,Self,3,NY,Aurora,2008,1103,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1241_004s,20140801133511,61.7,P1-110,1241,2009,judy_kolkman,Self,4,NY,Aurora,2008,1103,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1241_005s,20140801133512,32.7,P1-110,1241,2009,judy_kolkman,Self,5,NY,Aurora,2008,1103,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1243_001s,20140801133513,86.3,B73,1243,2009,judy_kolkman,Self,1,NY,Aurora,2008,182,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1243_002s,20140801133514,46,B73,1243,2009,judy_kolkman,Self,2,NY,Aurora,2008,182,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1243_003s,20140801133515,70.5,B73,1243,2009,judy_kolkman,Self,3,NY,Aurora,2008,182,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1244_001s,20140801133516,89.7,P1-25,1244,2009,judy_kolkman,Self,1,NY,Aurora,2008,1128,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JR1244_002s,20140801133517,93.6,P1-25,1244,2009,judy_kolkman,Self,2,NY,Aurora,2008,1128,RS F4S,09JR_Box001,7/3/2014,Nick M Diana A,NM,57,NLB,,,
09JF1905_001s,20140801133518,32.9,B68Htn,1095,2009,judy_kolkman,Self,1,NY,Aurora,2008,37,F3S,09JR_Box001,7/3/2014,Nick M Diana A,NM,,,,,
09JF1905_002s,20140801133519,48.6,B68Htn,1095,2009,judy_kolkman,Self,2,NY,Aurora,2008,37,F3S,09JR_Box001,7/3/2014,Nick M Diana A,NM,,,,,
09JF1905_003s,20140801133520,57.4,B68Htn,1095,2009,judy_kolkman,Self,3,NY,Aurora,2008,37,F3S,09JR_Box001,7/3/2014,Nick M Diana A,NM,,,,,
09JR2234_001s,20140801133521,55.7,P2-65,2234,2009,judy_kolkman,Self,1,NY,Aurora,2008,128,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2234_002s,20140801133522,55.7,P2-65,2234,2009,judy_kolkman,Self,2,NY,Aurora,2008,128,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2234_003s,20140801133523,3.9,P2-65,2234,2009,judy_kolkman,Self,3,NY,Aurora,2008,128,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
08JR2235_001s,20140801133524,42.7,P2-116,2235,2009,judy_kolkman,Self,1,NY,Aurora,2008,126,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
08JR2235_002s,20140801133525,52.9,P2-116,2235,2009,judy_kolkman,Self,2,NY,Aurora,2008,126,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
08JR2235_003s,20140801133526,7.3,P2-116,2235,2009,judy_kolkman,Self,3,NY,Aurora,2008,126,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2236_001s,20140801133527,55.7,P2-76,2236,2009,judy_kolkman,Self,1,NY,Aurora,2008,2119,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2236_002s,20140801133528,83.6,P2-76,2236,2009,judy_kolkman,Self,2,NY,Aurora,2008,2119,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2237_001S,20140801133529,41.2,P2-79,2237,2009,judy_kolkman,Self,1,NY,Aurora,2008,127,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2237_002S,20140801133530,51.1,P2-79,2237,2009,judy_kolkman,Self,2,NY,Aurora,2008,127,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2237_003S,20140801133531,36.1,P2-79,2237,2009,judy_kolkman,Self,3,NY,Aurora,2008,127,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2237_004S,20140801133532,34.7,P2-79,2237,2009,judy_kolkman,Self,4,NY,Aurora,2008,127,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2239_001S,20140801133533,79.3,Mo17,2239,2009,judy_kolkman,Self,1,NY,Aurora,2008,20,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2239_002S,20140801133534,66.4,Mo17,2239,2009,judy_kolkman,Self,2,NY,Aurora,2008,20,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2239_003S,20140801133535,60.7,Mo17,2239,2009,judy_kolkman,Self,3,NY,Aurora,2008,20,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2239_004S,20140801133536,54.7,Mo17,2239,2009,judy_kolkman,Self,4,NY,Aurora,2008,20,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2239_005S,20140801133537,4,Mo17,2239,2009,judy_kolkman,Self,5,NY,Aurora,2008,20,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2240_001s,20140801133538,54.2,P2-175,2240,2009,judy_kolkman,Self,1,NY,Aurora,2008,2123,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2241_001s,20140801133539,85.2,P2-119,2241,2009,judy_kolkman,Self,1,NY,Aurora,2008,138,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2241_002s,20140801133540,51.6,P2-119,2241,2009,judy_kolkman,Self,2,NY,Aurora,2008,138,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2241_003s,20140801133541,25.1,P2-119,2241,2009,judy_kolkman,Self,3,NY,Aurora,2008,138,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2241_004s,20140801133542,21.8,P2-119,2241,2009,judy_kolkman,Self,4,NY,Aurora,2008,138,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2205_001s,20140801133543,27.6,P2-70,2205,2009,judy_kolkman,Self,1,NY,Aurora,2008,2118,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2205_002s,20140801133544,19.3,P2-70,2205,2009,judy_kolkman,Self,2,NY,Aurora,2008,2118,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2206_001s,20140801133545,7.8,P2-160,2206,2009,judy_kolkman,Self,1,NY,Aurora,2008,2133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2209_001s,20140801133546,39.2,P2-149,2209,2009,judy_kolkman,Self,1,NY,Aurora,2008,122,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2209_002s,20140801133547,54.4,P2-149,2209,2009,judy_kolkman,Self,2,NY,Aurora,2008,122,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2210_001s,20140801133548,44.5,P2-102,2210,2009,judy_kolkman,Self,1,NY,Aurora,2008,124,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2210_002s,20140801133549,43.3,P2-102,2210,2009,judy_kolkman,Self,2,NY,Aurora,2008,124,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2210_003s,20140801133550,5.1,P2-102,2210,2009,judy_kolkman,Self,3,NY,Aurora,2008,124,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2210_004s,20140801133551,22.1,P2-102,2210,2009,judy_kolkman,Self,4,NY,Aurora,2008,124,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2212_001s,20140801133552,87.2,P2-125,2212,2009,judy_kolkman,Self,1,NY,Aurora,2008,2128,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2212_002s,20140801133553,15.6,P2-125,2212,2009,judy_kolkman,Self,2,NY,Aurora,2008,2128,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2214_001s,20140801133554,63.1,P2-40,2214,2009,judy_kolkman,Self,1,NY,Aurora,2008,137,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2214_002s,20140801133555,64.8,P2-40,2214,2009,judy_kolkman,Self,2,NY,Aurora,2008,137,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2214_003s,20140801133556,83.7,P2-40,2214,2009,judy_kolkman,Self,3,NY,Aurora,2008,137,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2215_001s,20140801133557,46.1,P2-176,2215,2009,judy_kolkman,Self,1,NY,Aurora,2008,123,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2215_002s,20140801133558,65.8,P2-176,2215,2009,judy_kolkman,Self,2,NY,Aurora,2008,123,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2216_001s,20140801133559,71.7,P2-38,2216,2009,judy_kolkman,Self,1,NY,Aurora,2008,132,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2216_002s,20140801133600,57.2,P2-38,2216,2009,judy_kolkman,Self,2,NY,Aurora,2008,132,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2216_003s,20140801133601,16.8,P2-38,2216,2009,judy_kolkman,Self,3,NY,Aurora,2008,132,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2217_001s,20140801133602,74.1,P2-169,2217,2009,judy_kolkman,Self,1,NY,Aurora,2008,135,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2217_002s,20140801133603,68.9,P2-169,2217,2009,judy_kolkman,Self,2,NY,Aurora,2008,135,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2218_001s,20140801133604,76.3,P2-6,2218,2009,judy_kolkman,Self,1,NY,Aurora,2008,2126,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2218_002s,20140801133605,71.1,P2-6,2218,2009,judy_kolkman,Self,2,NY,Aurora,2008,2126,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2218_003s,20140801133606,63.9,P2-6,2218,2009,judy_kolkman,Self,3,NY,Aurora,2008,2126,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2220_001s,20140801133607,48.1,P2-93,2220,2009,judy_kolkman,Self,1,NY,Aurora,2008,2117,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2220_002s,20140801133608,13.9,P2-93,2220,2009,judy_kolkman,Self,2,NY,Aurora,2008,2117,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2220_003s,20140801133609,79.9,P2-93,2220,2009,judy_kolkman,Self,3,NY,Aurora,2008,2117,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2220_004s,20140801133610,126.2,P2-93,2220,2009,judy_kolkman,Self,4,NY,Aurora,2008,2117,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2221_001s,20140801133611,83.9,P2-133,2221,2009,judy_kolkman,Self,1,NY,Aurora,2008,131,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2221_002s,20140801133612,111.2,P2-133,2221,2009,judy_kolkman,Self,2,NY,Aurora,2008,131,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2224_001s,20140801133613,77.9,P2-121,2224,2009,judy_kolkman,Self,1,NY,Aurora,2008,139,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2224_002s,20140801133614,66.8,P2-121,2224,2009,judy_kolkman,Self,2,NY,Aurora,2008,139,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2224_003s,20140801133615,43.9,P2-121,2224,2009,judy_kolkman,Self,3,NY,Aurora,2008,139,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2225_001s,20140801133616,25.6,P2-131,2225,2009,judy_kolkman,Self,1,NY,Aurora,2008,133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2227_001s,20140801133617,27.8,P2-26,2227,2009,judy_kolkman,Self,1,NY,Aurora,2008,134,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2227_002s,20140801133618,35.9,P2-26,2227,2009,judy_kolkman,Self,2,NY,Aurora,2008,134,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2230_001s,20140801133619,2.4,P2-103,2230,2009,judy_kolkman,Self,1,NY,Aurora,2008,136,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2230_002s,20140801133620,25.6,P2-103,2230,2009,judy_kolkman,Self,2,NY,Aurora,2008,136,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2232_001s,20140801133621,26.6,P2-69,2232,2009,judy_kolkman,Self,1,NY,Aurora,2008,121,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2232_002s,20140801133622,8.6,P2-69,2232,2009,judy_kolkman,Self,2,NY,Aurora,2008,121,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2232_003s,20140801133623,37.7,P2-69,2232,2009,judy_kolkman,Self,3,NY,Aurora,2008,121,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2123_001s,20140801133624,74.6,P2-121,2123,2009,judy_kolkman,Self,1,NY,Aurora,2008,139,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2123_002s,20140801133625,28.1,P2-121,2123,2009,judy_kolkman,Self,2,NY,Aurora,2008,139,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2123_003s,20140801133626,74.1,P2-121,2123,2009,judy_kolkman,Self,3,NY,Aurora,2008,139,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2126_001s,20140801133627,23.2,P2-111,2126,2009,judy_kolkman,Self,1,NY,Aurora,2008,130,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2126_002s,20140801133628,83.6,P2-111,2126,2009,judy_kolkman,Self,2,NY,Aurora,2008,130,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2126_003s,20140801133629,53.9,P2-111,2126,2009,judy_kolkman,Self,3,NY,Aurora,2008,130,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2127_001s,20140801133630,87.6,P2-175,2127,2009,judy_kolkman,Self,1,NY,Aurora,2008,2123,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2128_001s,20140801133631,38.8,P2-119,2128,2009,judy_kolkman,Self,1,NY,Aurora,2008,125,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2128_001s,20140801133632,27.9,P2-119,2128,2009,judy_kolkman,Self,2,NY,Aurora,2008,125,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2128_001s,20140801133633,85.4,P2-119,2128,2009,judy_kolkman,Self,3,NY,Aurora,2008,125,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2128_001s,20140801133634,100.3,P2-119,2128,2009,judy_kolkman,Self,4,NY,Aurora,2008,125,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2129_001s,20140801133635,35.7,Mo17,2129,2009,judy_kolkman,Self,1,NY,Aurora,2008,20,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2129_002s,20140801133636,90.8,Mo17,2129,2009,judy_kolkman,Self,2,NY,Aurora,2008,20,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2129_003s,20140801133637,34.9,Mo17,2129,2009,judy_kolkman,Self,3,NY,Aurora,2008,20,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2130_001s,20140801133638,30.5,P2-26,2130,2009,judy_kolkman,Self,1,NY,Aurora,2008,2122,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2131_001s,20140801133639,45.3,P2-69,2131,2009,judy_kolkman,Self,1,NY,Aurora,2008,121,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2131_002s,20140801133640,48.2,P2-69,2131,2009,judy_kolkman,Self,2,NY,Aurora,2008,121,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2131_003s,20140801133641,52.1,P2-69,2131,2009,judy_kolkman,Self,3,NY,Aurora,2008,121,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2132_001s,20140801133642,81.3,P2-103,2132,2009,judy_kolkman,Self,1,NY,Aurora,2008,136,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2132_002s,20140801133643,25.5,P2-103,2132,2009,judy_kolkman,Self,2,NY,Aurora,2008,136,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2132_003s,20140801133644,92.7,P2-103,2132,2009,judy_kolkman,Self,3,NY,Aurora,2008,136,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2132_004s,20140801133645,15.5,P2-103,2132,2009,judy_kolkman,Self,4,NY,Aurora,2008,136,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2139_001s,20140801133646,14.4,P2-102,2139,2009,judy_kolkman,Self,1,NY,Aurora,2008,124,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2139_002s,20140801133647,19.6,P2-102,2139,2009,judy_kolkman,Self,2,NY,Aurora,2008,124,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2139_003s,20140801133648,66.7,P2-102,2139,2009,judy_kolkman,Self,3,NY,Aurora,2008,124,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2140_001s,20140801133649,33.4,P2-169,2140,2009,judy_kolkman,Self,1,NY,Aurora,2008,135,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2140_002s,20140801133650,51.6,P2-169,2140,2009,judy_kolkman,Self,2,NY,Aurora,2008,135,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2141_001s,20140801133651,6.9,P2-70,2141,2009,judy_kolkman,Self,1,NY,Aurora,2008,2118,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2141_002s,20140801133652,40.9,P2-70,2141,2009,judy_kolkman,Self,2,NY,Aurora,2008,2118,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2142_001s,20140801133653,21.2,P2-160,2142,2009,judy_kolkman,Self,1,NY,Aurora,2008,2133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2142_002s,20140801133654,37.9,P2-160,2142,2009,judy_kolkman,Self,2,NY,Aurora,2008,2133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2142_003s,20140801133655,58.9,P2-160,2142,2009,judy_kolkman,Self,3,NY,Aurora,2008,2133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2142_004s,20140801133656,47.8,P2-160,2142,2009,judy_kolkman,Self,4,NY,Aurora,2008,2133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2201_001s,20140801133657,102.7,NONE,2201,2009,judy_kolkman,Self,1,NY,Aurora,2008,1245,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2201_002s,20140801133658,82.2,NONE,2201,2009,judy_kolkman,Self,2,NY,Aurora,2008,1245,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2201_003s,20140801133659,10.7,NONE,2201,2009,judy_kolkman,Self,3,NY,Aurora,2008,1245,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2203_001s,20140801133700,54.9,P2-118,2203,2009,judy_kolkman,Self,1,NY,Aurora,2008,2214,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2203_002s,20140801133701,40.4,P2-118,2203,2009,judy_kolkman,Self,2,NY,Aurora,2008,2214,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2203_003s,20140801133702,41.2,P2-118,2203,2009,judy_kolkman,Self,3,NY,Aurora,2008,2214,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2101_001s,20140801133703,45.7,P2-38,2101,2009,judy_kolkman,Self,1,NY,Aurora,2008,132,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2101_002s,20140801133704,72.4,P2-38,2101,2009,judy_kolkman,Self,2,NY,Aurora,2008,132,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2101_003s,20140801133705,38.8,P2-38,2101,2009,judy_kolkman,Self,3,NY,Aurora,2008,132,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2101_004s,20140801133706,49.5,P2-38,2101,2009,judy_kolkman,Self,4,NY,Aurora,2008,132,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2101_005s,20140801133707,72.5,P2-38,2101,2009,judy_kolkman,Self,5,NY,Aurora,2008,132,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2102_001s,20140801133708,29,P2-40,2102,2009,judy_kolkman,Self,1,NY,Aurora,2008,137,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2104_002s,20140801133709,20.2,P2-40,2104,2009,judy_kolkman,Self,2,NY,Aurora,2008,137,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2104_003s,20140801133710,14.5,P2-40,2104,2009,judy_kolkman,Self,3,NY,Aurora,2008,137,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2104_001s,20140801133711,46.4,P2-40,2104,2009,judy_kolkman,Self,1,NY,Aurora,2008,137,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2105_001s,20140801133712,71,Oh43,2105,2009,judy_kolkman,Self,1,NY,Aurora,2008,25,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2105_002s,20140801133713,53.3,Oh43,2105,2009,judy_kolkman,Self,2,NY,Aurora,2008,25,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2107_001s,20140801133714,42.1,P2-118,2107,2009,judy_kolkman,Self,1,NY,Aurora,2008,2214,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2108_001s,20140801133715,125.3,P2-131,2108,2009,judy_kolkman,Self,1,NY,Aurora,2008,133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2108_002s,20140801133716,22.9,P2-131,2108,2009,judy_kolkman,Self,2,NY,Aurora,2008,133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2108_003s,20140801133717,30.7,P2-131,2108,2009,judy_kolkman,Self,3,NY,Aurora,2008,133,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2110_001s,20140801133718,59,P2-149,2110,2009,judy_kolkman,Self,1,NY,Aurora,2008,122,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2110_002s,20140801133719,44.2,P2-149,2110,2009,judy_kolkman,Self,2,NY,Aurora,2008,122,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2110_003s,20140801133720,18.1,P2-149,2110,2009,judy_kolkman,Self,3,NY,Aurora,2008,122,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2111_001s,20140801133721,55.8,P2-125,2111,2009,judy_kolkman,Self,1,NY,Aurora,2008,2128,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2111_002s,20140801133722,62.3,P2-125,2111,2009,judy_kolkman,Self,2,NY,Aurora,2008,2128,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2111_003s,20140801133723,88.1,P2-126,2111,2009,judy_kolkman,Self,3,NY,Aurora,2008,2128,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2112_001s,20140801133724,58.7,P2-6,2112,2009,judy_kolkman,Self,1,NY,Aurora,2008,2126,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2112_002s,20140801133725,49.8,P2-6,2112,2009,judy_kolkman,Self,2,NY,Aurora,2008,2126,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2113_001s,20140801133726,12.6,P2-79,2113,2009,judy_kolkman,Self,1,NY,Aurora,2008,127,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
09JR2113_002s,20140801133727,32,P2-79,2113,2009,judy_kolkman,Self,2,NY,Aurora,2008,127,RS F4s,09JR_Box002,7/3/2014,"Amanda S, Astra H",DAG,,,,,
