11BN0142,NULL,11BN,CML333/B73,NULL,10NN0283_001s,NIL-1295,18,142,F,NULL,10,7,NULL,Screen,4/Region: 50-60/H(4:92.79cM) H(6: 37.16cM) H(4:102.02cM) B(4:42.56cM) H(4: 65.25cM) H(6: 38.04cM),31
11BN0143,NULL,11BN,CML333/B73,NULL,10NN0285_001s,NIL-1297,18,143,F,NULL,10,7,NULL,Screen,6/Region: 30-40/B(4: 92.79cM) B(4:102.02cM),31
11BN0144,NULL,11BN,CML333/B73,NULL,10NN0287_001s,NIL-1308,18,144,F,NULL,10,7,NULL,Screen,1/Region: 80-100/None,31
11BN0145,NULL,11BN,CML333/B73,NULL,10NN0289_001s,NIL-1320,18,145,F,NULL,10,7,NULL,Screen,3/Region: 50-60/B(l: 54.97cM) B(1:54.75cM),31
11BN0146,NULL,11BN,CML333/B73,NULL,10NN0291_001s,NIL-1270,18,146,G,NULL,10,8,NULL,Screen,8/Region: 60-70/H(8: 57.28cM) H(8: 50.51cM) H(8: 43.04cM),31
11BN0147,NULL,11BN,CML52/B73,NULL,10NN0293_001s,NIL-1010,18,147,G,NULL,10,8,NULL,Screen,8/Region: 40-50/B(8:57.28CM) B(8: 50.51cM) B(8: 65.48cM),31
11BN0148,NULL,11BN,CML52/B73,NULL,10NN0295_001s,NIL-1010,18,148,G,NULL,10,8,NULL,Screen,8/Region: 50-60/B(8:43.04cM) B(8: 65.48cM),31
11BN0149,NULL,11BN,CML52/B73,NULL,10NN0297_001s,NIL-1016,18,149,G,NULL,10,8,NULL,Screen,5/Region: 40-50/H(5: 61.32cM) B(5:51.87cM),31
11BN0150,NULL,11BN,CML52/B73,NULL,10NN0299_001s,NIL-1016,18,150,G,NULL,10,8,NULL,Screen,5/Region: 50-60/H(5: 61.32cM) B(5:48.56cM),31
11BN0151,NULL,11BN,CML52/B73,NULL,10NN0301_001s,NIL-1033,18,151,G,NULL,10,8,NULL,Screen,6/Region: 30-40/None,31
11BN0152,NULL,11BN,CML52/B73,NULL,10NN0303_001s,NIL-1041,18,152,G,NULL,10,8,NULL,Screen,7/Region: 110-120/None,31
11BN0153,NULL,11BN,CML52/B73,NULL,10NN0305_001s,NIL-1047,18,153,G,NULL,10,8,NULL,Screen,3/Region:100-110/H(9: 30.42cM) B(3: 93.21cM) H(3: 121.12cM) H(3: 113.05cM) H(3: 117.1cM) H(9: 25.9cM),31
