2197,10330,05FL0542_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2198,10331,05FL0542_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2199,10332,05FL0543_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2200,10333,05FL0543_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2201,10334,05FL0543_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2202,10335,05FL0543_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2203,10336,05FL0543_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2204,10337,05FL0543_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2205,10338,05FL0544_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2206,10339,05FL0544_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2207,10340,05FL0544_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2208,10341,05FL0544_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2209,10342,05FL0545_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2210,10343,05FL0545_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2211,10344,05FL0545_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2212,10345,05FL0545_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2213,10346,05FL0545_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2214,10347,05FL0545_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2215,10348,05FL0548_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2216,10349,05FL0548_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2217,10350,05FL0548_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2218,10351,05FL0548_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2219,10354,05FL0548_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2220,10355,05FL0549_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2221,10356,05FL0549_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2222,10357,05FL0549_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2223,10358,05FL0549_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2224,10359,05FL0549_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2225,10360,05FL0549_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2226,10361,05FL0550_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2227,10362,05FL0550_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2228,10363,05FL0550_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
