seed_id,plant_id,row_id,experiment_id,plant_name,row_name,seed_name,cross_type,male_parent_id,male_parent_name,program_origin,seed_pedigree,line_num,person_id,disease_info,notes,accession,lot
06FL0400_002s,06FL0400_002,06FL0400,06FL,self:plant2,FL06-07_400,NULL,self,06FL0400_002s,NULL,NULL,IBM262___IBM262__B73_32-24-5-1-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0400_003s,06FL0400_003,06FL0400,06FL,self:plant3,FL06-07_400,NULL,self,06FL0400_003s,NULL,NULL,IBM262___IBM262__B73_32-24-5-1-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0400_004s,06FL0400_004,06FL0400,06FL,self:plant4,FL06-07_400,NULL,self,06FL0400_004s,NULL,NULL,IBM262___IBM262__B73_32-24-5-1-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0400_005s,06FL0400_005,06FL0400,06FL,self:plant5,FL06-07_400,NULL,self,06FL0400_005s,NULL,NULL,IBM262___IBM262__B73_32-24-5-1-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0400_006s,06FL0400_006,06FL0400,06FL,self:plant6,FL06-07_400,NULL,self,06FL0400_006s,NULL,NULL,IBM262___IBM262__B73_32-24-5-1-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0401_001s,06FL0401_001,06FL0401,06FL,self:plant1,FL06-07_401,NULL,self,06FL0401_001s,NULL,NULL,IBM262___IBM262__B73_32-24-5-2-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0401_002s,06FL0401_002,06FL0401,06FL,self:plant2,FL06-07_401,NULL,self,06FL0401_002s,NULL,NULL,IBM262___IBM262__B73_32-24-5-2-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0401_003s,06FL0401_003,06FL0401,06FL,self:plant3,FL06-07_401,NULL,self,06FL0401_003s,NULL,NULL,IBM262___IBM262__B73_32-24-5-2-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0401_004s,06FL0401_004,06FL0401,06FL,self:plant4,FL06-07_401,NULL,self,06FL0401_004s,NULL,NULL,IBM262___IBM262__B73_32-24-5-2-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0401_005s,06FL0401_005,06FL0401,06FL,self:plant5,FL06-07_401,NULL,self,06FL0401_005s,NULL,NULL,IBM262___IBM262__B73_32-24-5-2-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0401_006s,06FL0401_006,06FL0401,06FL,self:plant6,FL06-07_401,NULL,self,06FL0401_006s,NULL,NULL,IBM262___IBM262__B73_32-24-5-2-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0402_001s,06FL0402_001,06FL0402,06FL,self:plant1,FL06-07_402,NULL,self,06FL0402_001s,NULL,NULL,IBM262___IBM262__B73_32-24-5-3-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0402_002s,06FL0402_002,06FL0402,06FL,self:plant2,FL06-07_402,NULL,self,06FL0402_002s,NULL,NULL,IBM262___IBM262__B73_32-24-5-3-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0402_003s,06FL0402_003,06FL0402,06FL,self:plant3,FL06-07_402,NULL,self,06FL0402_003s,NULL,NULL,IBM262___IBM262__B73_32-24-5-3-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0402_004s,06FL0402_004,06FL0402,06FL,self:plant4,FL06-07_402,NULL,self,06FL0402_004s,NULL,NULL,IBM262___IBM262__B73_32-24-5-3-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0402_005s,06FL0402_005,06FL0402,06FL,self:plant5,FL06-07_402,NULL,self,06FL0402_005s,NULL,NULL,IBM262___IBM262__B73_32-24-5-3-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0402_006s,06FL0402_006,06FL0402,06FL,self:plant6,FL06-07_402,NULL,self,06FL0402_006s,NULL,NULL,IBM262___IBM262__B73_32-24-5-3-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0403_001s,06FL0403_001,06FL0403,06FL,self:plant1,FL06-07_403,NULL,self,06FL0403_001s,NULL,NULL,IBM262___IBM262__B73_32-24-5-4-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0403_002s,06FL0403_002,06FL0403,06FL,self:plant2,FL06-07_403,NULL,self,06FL0403_002s,NULL,NULL,IBM262___IBM262__B73_32-24-5-4-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0403_003s,06FL0403_003,06FL0403,06FL,self:plant3,FL06-07_403,NULL,self,06FL0403_003s,NULL,NULL,IBM262___IBM262__B73_32-24-5-4-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0403_004s,06FL0403_004,06FL0403,06FL,self:plant4,FL06-07_403,NULL,self,06FL0403_004s,NULL,NULL,IBM262___IBM262__B73_32-24-5-4-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0403_005s,06FL0403_005,06FL0403,06FL,self:plant5,FL06-07_403,NULL,self,06FL0403_005s,NULL,NULL,IBM262___IBM262__B73_32-24-5-4-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0403_006s,06FL0403_006,06FL0403,06FL,self:plant6,FL06-07_403,NULL,self,06FL0403_006s,NULL,NULL,IBM262___IBM262__B73_32-24-5-4-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0404_001s,06FL0404_001,06FL0404,06FL,self:plant1,FL06-07_404,NULL,self,06FL0404_001s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0405_001s,06FL0405_001,06FL0405,06FL,self:plant1,FL06-07_405,NULL,self,06FL0405_001s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0406_001s,06FL0406_001,06FL0406,06FL,self:plant1,FL06-07_406,NULL,self,06FL0406_001s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0407_001s,06FL0407_001,06FL0407,06FL,self:plant1,FL06-07_407,NULL,self,06FL0407_001s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0404_002s,06FL0404_002,06FL0404,06FL,self:plant2,FL06-07_404,NULL,self,06FL0404_002s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0405_002s,06FL0405_002,06FL0405,06FL,self:plant2,FL06-07_405,NULL,self,06FL0405_002s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0406_002s,06FL0406_002,06FL0406,06FL,self:plant2,FL06-07_406,NULL,self,06FL0406_002s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0407_002s,06FL0407_002,06FL0407,06FL,self:plant2,FL06-07_407,NULL,self,06FL0407_002s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0404_003s,06FL0404_003,06FL0404,06FL,self:plant3,FL06-07_404,NULL,self,06FL0404_003s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0405_003s,06FL0405_003,06FL0405,06FL,self:plant3,FL06-07_405,NULL,self,06FL0405_003s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0406_003s,06FL0406_003,06FL0406,06FL,self:plant3,FL06-07_406,NULL,self,06FL0406_003s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0407_003s,06FL0407_003,06FL0407,06FL,self:plant3,FL06-07_407,NULL,self,06FL0407_003s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0404_004s,06FL0404_004,06FL0404,06FL,self:plant4,FL06-07_404,NULL,self,06FL0404_004s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0405_004s,06FL0405_004,06FL0405,06FL,self:plant4,FL06-07_405,NULL,self,06FL0405_004s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0406_004s,06FL0406_004,06FL0406,06FL,self:plant4,FL06-07_406,NULL,self,06FL0406_004s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0407_004s,06FL0407_004,06FL0407,06FL,self:plant4,FL06-07_407,NULL,self,06FL0407_004s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0404_005s,06FL0404_005,06FL0404,06FL,self:plant5,FL06-07_404,NULL,self,06FL0404_005s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0405_005s,06FL0405_005,06FL0405,06FL,self:plant5,FL06-07_405,NULL,self,06FL0405_005s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0406_005s,06FL0406_005,06FL0406,06FL,self:plant5,FL06-07_406,NULL,self,06FL0406_005s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0407_005s,06FL0407_005,06FL0407,06FL,self:plant5,FL06-07_407,NULL,self,06FL0407_005s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0404_006s,06FL0404_006,06FL0404,06FL,self:plant6,FL06-07_404,NULL,self,06FL0404_006s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0405_006s,06FL0405_006,06FL0405,06FL,self:plant6,FL06-07_405,NULL,self,06FL0405_006s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0406_006s,06FL0406_006,06FL0406,06FL,self:plant6,FL06-07_406,NULL,self,06FL0406_006s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0407_006s,06FL0407_006,06FL0407,06FL,self:plant6,FL06-07_407,NULL,self,06FL0407_006s,NULL,NULL,IBM262___IBM262__B73_32-28-3-1-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0408_001s,06FL0408_001,06FL0408,06FL,self:plant1,FL06-07_408,NULL,self,06FL0408_001s,NULL,NULL,IBM262___IBM262__B73_32-28-4-1-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0408_002s,06FL0408_002,06FL0408,06FL,self:plant2,FL06-07_408,NULL,self,06FL0408_002s,NULL,NULL,IBM262___IBM262__B73_32-28-4-1-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0408_003s,06FL0408_003,06FL0408,06FL,self:plant3,FL06-07_408,NULL,self,06FL0408_003s,NULL,NULL,IBM262___IBM262__B73_32-28-4-1-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0408_004s,06FL0408_004,06FL0408,06FL,self:plant4,FL06-07_408,NULL,self,06FL0408_004s,NULL,NULL,IBM262___IBM262__B73_32-28-4-1-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0408_005s,06FL0408_005,06FL0408,06FL,self:plant5,FL06-07_408,NULL,self,06FL0408_005s,NULL,NULL,IBM262___IBM262__B73_32-28-4-1-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0408_006s,06FL0408_006,06FL0408,06FL,self:plant6,FL06-07_408,NULL,self,06FL0408_006s,NULL,NULL,IBM262___IBM262__B73_32-28-4-1-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0409_001s,06FL0409_001,06FL0409,06FL,self:plant1,FL06-07_409,NULL,self,06FL0409_001s,NULL,NULL,IBM262___IBM262__B73_32-28-4-2-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0409_002s,06FL0409_002,06FL0409,06FL,self:plant2,FL06-07_409,NULL,self,06FL0409_002s,NULL,NULL,IBM262___IBM262__B73_32-28-4-2-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0409_003s,06FL0409_003,06FL0409,06FL,self:plant3,FL06-07_409,NULL,self,06FL0409_003s,NULL,NULL,IBM262___IBM262__B73_32-28-4-2-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0409_004s,06FL0409_004,06FL0409,06FL,self:plant4,FL06-07_409,NULL,self,06FL0409_004s,NULL,NULL,IBM262___IBM262__B73_32-28-4-2-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0409_005s,06FL0409_005,06FL0409,06FL,self:plant5,FL06-07_409,NULL,self,06FL0409_005s,NULL,NULL,IBM262___IBM262__B73_32-28-4-2-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0409_006s,06FL0409_006,06FL0409,06FL,self:plant6,FL06-07_409,NULL,self,06FL0409_006s,NULL,NULL,IBM262___IBM262__B73_32-28-4-2-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0410_001s,06FL0410_001,06FL0410,06FL,self:plant1,FL06-07_410,NULL,self,06FL0410_001s,NULL,NULL,IBM262___IBM262__B73_32-28-4-3-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0410_002s,06FL0410_002,06FL0410,06FL,self:plant2,FL06-07_410,NULL,self,06FL0410_002s,NULL,NULL,IBM262___IBM262__B73_32-28-4-3-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0410_003s,06FL0410_003,06FL0410,06FL,self:plant3,FL06-07_410,NULL,self,06FL0410_003s,NULL,NULL,IBM262___IBM262__B73_32-28-4-3-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0410_004s,06FL0410_004,06FL0410,06FL,self:plant4,FL06-07_410,NULL,self,06FL0410_004s,NULL,NULL,IBM262___IBM262__B73_32-28-4-3-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0410_005s,06FL0410_005,06FL0410,06FL,self:plant5,FL06-07_410,NULL,self,06FL0410_005s,NULL,NULL,IBM262___IBM262__B73_32-28-4-3-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0410_006s,06FL0410_006,06FL0410,06FL,self:plant6,FL06-07_410,NULL,self,06FL0410_006s,NULL,NULL,IBM262___IBM262__B73_32-28-4-3-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0411_001s,06FL0411_001,06FL0411,06FL,self:plant1,FL06-07_411,NULL,self,06FL0411_001s,NULL,NULL,IBM262___IBM262__B73_32-28-4-4-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0411_002s,06FL0411_002,06FL0411,06FL,self:plant2,FL06-07_411,NULL,self,06FL0411_002s,NULL,NULL,IBM262___IBM262__B73_32-28-4-4-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0411_003s,06FL0411_003,06FL0411,06FL,self:plant3,FL06-07_411,NULL,self,06FL0411_003s,NULL,NULL,IBM262___IBM262__B73_32-28-4-4-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0411_004s,06FL0411_004,06FL0411,06FL,self:plant4,FL06-07_411,NULL,self,06FL0411_004s,NULL,NULL,IBM262___IBM262__B73_32-28-4-4-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0411_005s,06FL0411_005,06FL0411,06FL,self:plant5,FL06-07_411,NULL,self,06FL0411_005s,NULL,NULL,IBM262___IBM262__B73_32-28-4-4-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0411_006s,06FL0411_006,06FL0411,06FL,self:plant6,FL06-07_411,NULL,self,06FL0411_006s,NULL,NULL,IBM262___IBM262__B73_32-28-4-4-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0412_001s,06FL0412_001,06FL0412,06FL,self:plant1,FL06-07_412,NULL,self,06FL0412_001s,NULL,NULL,IBM262___IBM262__B73_32-28-5-1-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0412_002s,06FL0412_002,06FL0412,06FL,self:plant2,FL06-07_412,NULL,self,06FL0412_002s,NULL,NULL,IBM262___IBM262__B73_32-28-5-1-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0412_003s,06FL0412_003,06FL0412,06FL,self:plant3,FL06-07_412,NULL,self,06FL0412_003s,NULL,NULL,IBM262___IBM262__B73_32-28-5-1-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0412_004s,06FL0412_004,06FL0412,06FL,self:plant4,FL06-07_412,NULL,self,06FL0412_004s,NULL,NULL,IBM262___IBM262__B73_32-28-5-1-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0412_005s,06FL0412_005,06FL0412,06FL,self:plant5,FL06-07_412,NULL,self,06FL0412_005s,NULL,NULL,IBM262___IBM262__B73_32-28-5-1-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0412_006s,06FL0412_006,06FL0412,06FL,self:plant6,FL06-07_412,NULL,self,06FL0412_006s,NULL,NULL,IBM262___IBM262__B73_32-28-5-1-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0413_001s,06FL0413_001,06FL0413,06FL,self:plant1,FL06-07_413,NULL,self,06FL0413_001s,NULL,NULL,IBM262___IBM262__B73_32-28-5-2-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0413_002s,06FL0413_002,06FL0413,06FL,self:plant2,FL06-07_413,NULL,self,06FL0413_002s,NULL,NULL,IBM262___IBM262__B73_32-28-5-2-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0413_003s,06FL0413_003,06FL0413,06FL,self:plant3,FL06-07_413,NULL,self,06FL0413_003s,NULL,NULL,IBM262___IBM262__B73_32-28-5-2-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0413_004s,06FL0413_004,06FL0413,06FL,self:plant4,FL06-07_413,NULL,self,06FL0413_004s,NULL,NULL,IBM262___IBM262__B73_32-28-5-2-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0413_005s,06FL0413_005,06FL0413,06FL,self:plant5,FL06-07_413,NULL,self,06FL0413_005s,NULL,NULL,IBM262___IBM262__B73_32-28-5-2-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0413_006s,06FL0413_006,06FL0413,06FL,self:plant6,FL06-07_413,NULL,self,06FL0413_006s,NULL,NULL,IBM262___IBM262__B73_32-28-5-2-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0414_001s,06FL0414_001,06FL0414,06FL,self:plant1,FL06-07_414,NULL,self,06FL0414_001s,NULL,NULL,IBM262___IBM262__B73_32-28-5-3-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0414_002s,06FL0414_002,06FL0414,06FL,self:plant2,FL06-07_414,NULL,self,06FL0414_002s,NULL,NULL,IBM262___IBM262__B73_32-28-5-3-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0414_003s,06FL0414_003,06FL0414,06FL,self:plant3,FL06-07_414,NULL,self,06FL0414_003s,NULL,NULL,IBM262___IBM262__B73_32-28-5-3-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0414_004s,06FL0414_004,06FL0414,06FL,self:plant4,FL06-07_414,NULL,self,06FL0414_004s,NULL,NULL,IBM262___IBM262__B73_32-28-5-3-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0414_005s,06FL0414_005,06FL0414,06FL,self:plant5,FL06-07_414,NULL,self,06FL0414_005s,NULL,NULL,IBM262___IBM262__B73_32-28-5-3-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0414_006s,06FL0414_006,06FL0414,06FL,self:plant6,FL06-07_414,NULL,self,06FL0414_006s,NULL,NULL,IBM262___IBM262__B73_32-28-5-3-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0415_001s,06FL0415_001,06FL0415,06FL,self:plant1,FL06-07_415,NULL,self,06FL0415_001s,NULL,NULL,IBM262___IBM262__B73_32-28-5-4-1,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0415_002s,06FL0415_002,06FL0415,06FL,self:plant2,FL06-07_415,NULL,self,06FL0415_002s,NULL,NULL,IBM262___IBM262__B73_32-28-5-4-2,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0415_003s,06FL0415_003,06FL0415,06FL,self:plant3,FL06-07_415,NULL,self,06FL0415_003s,NULL,NULL,IBM262___IBM262__B73_32-28-5-4-3,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0415_004s,06FL0415_004,06FL0415,06FL,self:plant4,FL06-07_415,NULL,self,06FL0415_004s,NULL,NULL,IBM262___IBM262__B73_32-28-5-4-4,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0415_005s,06FL0415_005,06FL0415,06FL,self:plant5,FL06-07_415,NULL,self,06FL0415_005s,NULL,NULL,IBM262___IBM262__B73_32-28-5-4-5,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
06FL0415_006s,06FL0415_006,06FL0415,06FL,self:plant6,FL06-07_415,NULL,self,06FL0415_006s,NULL,NULL,IBM262___IBM262__B73_32-28-5-4-6,NULL,3,NULL,P30_Et4IBM262BC2S1,NULL,NULL
05FL0551_001x,05FL0551_001,05FL0551,05FL,NULL,551,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-15-1,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0551_002x,05FL0551_002,05FL0551,05FL,NULL,551,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-15-2,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0551_003x,05FL0551_003,05FL0551,05FL,NULL,551,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-15-3,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0551_004x,05FL0551_004,05FL0551,05FL,NULL,551,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-15-4,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0551_005x,05FL0551_005,05FL0551,05FL,NULL,551,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-15-5,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0552_001x,05FL0552_001,05FL0552,05FL,NULL,552,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-18-1,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0552_002x,05FL0552_002,05FL0552,05FL,NULL,552,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-18-2,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0552_003x,05FL0552_003,05FL0552,05FL,NULL,552,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-18-3,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0552_004x,05FL0552_004,05FL0552,05FL,NULL,552,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-18-4,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0552_005x,05FL0552_005,05FL0552,05FL,NULL,552,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-18-5,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0552_006x,05FL0552_006,05FL0552,05FL,NULL,552,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-18-6,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0553_001x,05FL0553_001,05FL0553,05FL,NULL,553,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-19-1,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0553_002x,05FL0553_002,05FL0553,05FL,NULL,553,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-19-2,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0553_003x,05FL0553_003,05FL0553,05FL,NULL,553,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-19-3,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0553_004x,05FL0553_004,05FL0553,05FL,NULL,553,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-19-4,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0553_005x,05FL0553_005,05FL0553,05FL,NULL,553,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-19-5,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0548_001x,05FL0548_001,05FL0548,05FL,NULL,548,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-2-1,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0548_002x,05FL0548_002,05FL0548,05FL,NULL,548,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-2-2,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0548_003x,05FL0548_003,05FL0548,05FL,NULL,548,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-2-3,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0548_004x,05FL0548_004,05FL0548,05FL,NULL,548,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-2-4,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0554_001x,05FL0554_001,05FL0554,05FL,NULL,554,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-24-1,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0554_002x,05FL0554_002,05FL0554,05FL,NULL,554,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-24-2,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0554_003x,05FL0554_003,05FL0554,05FL,NULL,554,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-24-3,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0554_004x,05FL0554_004,05FL0554,05FL,NULL,554,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-24-4,NULL,3,NULL,P30_Et4BC,NULL,NULL
05FL0554_005x,05FL0554_005,05FL0554,05FL,NULL,554,NULL,cross,NULL,IBM262,NULL,IBM262__B73_32-24-5,NULL,3,NULL,P30_Et4BC,NULL,NULL
